drug_code,mp_code,mp_formal_name,changes
100820,02518910,GLN-APREMILAST (apremilast 30 mg oral tablet) GLENMARK PHARMACEUTICALS CANADA INC.,DELETED
85049,02365618,BENYLIN EXTRA STRENGTH MUCUS & PHLEGM PLUS COLD RELIEF NIGHT (acetaminophen 500 mg per 15 mL and chlorpheniramine maleate 2 mg per 15 mL and dextromethorphan hydrobromide 15 mg per 15 mL and guaifenesin 100 mg per 15 mL and pseudoephedrine hydrochloride 30 mg per 15 mL syrup) KENVUE CANADA INC.,"mp_formal_name: ""BENYLIN EXTRA STRENGTH MUCUS & PHLEGM PLUS COLD RELIEF NIGHT (acetaminophen 500 mg per 15 mL and chlorpheniramine maleate 2 mg per 15 mL and dextromethorphan hydrobromide 15 mg per 15 mL and guaifenesin 100 mg per 15 mL and pseudoephedrine hydrochloride 30 mg per 15 mL syrup) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN EXTRA STRENGTH MUCUS & PHLEGM PLUS COLD RELIEF NIGHT (acetaminophen 500 mg per 15 mL and chlorpheniramine maleate 2 mg per 15 mL and dextromethorphan hydrobromide 15 mg per 15 mL and guaifenesin 100 mg per 15 mL and pseudoephedrine hydrochloride 30 mg per 15 mL syrup) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106792,02565307,NRA-ENALAPRIL (enalapril maleate 10 mg oral tablet) NORA PHARMA INC,ADDED
81010,02324660,PRO-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) PRO DOC LIMITEE"""
75550,02270102,FLOMAX CR (tamsulosin hydrochloride 0.4 mg prolonged-release oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE,DELETED
103297,02544415,UPH-TADALAFIL (tadalafil 20 mg oral tablet) UPHEALTH PHARMA INC.,ADDED
6095,00645575,PMS-PHENOBARBITAL ELIXIR (phenobarbital 5 mg per mL oral solution) PHARMASCIENCE INC,"mp_formal_name: ""PHENOBARB ELIXIR (phenobarbital 5 mg per mL oral solution) PE̲N̲D̲O̲P̲H̲A̲R̲M̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲P̲HARMASCIENCE INC"" -> ""P̲M̲S̲-̲PHENOBARBI̲T̲A̲L̲ ELIXIR (phenobarbital 5 mg per mL oral solution) PHARMASCIENCE INC"""
14518,02047454,SPORANOX (itraconazole 100 mg oral capsule) JANSSEN INC,DELETED
106588,02563053,JAMP PROPRANOLOL (propranolol hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION,ADDED
91561,02431173,ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet) SANIS HEALTH INC,"mp_formal_name: ""ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium ̲d̲i̲h̲y̲d̲r̲a̲t̲e̲) 40 mg gastro-resistant tablet) SANIS HEALTH INC"" -> ""ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet) SANIS HEALTH INC"""
106590,02563088,JAMP PROPRANOLOL (propranolol hydrochloride 40 mg oral tablet) JAMP PHARMA CORPORATION,ADDED
87539,02389924,CHILDREN'S TYLENOL FEVER & SORE THROAT PAIN (acetaminophen 160 mg per 5 mL oral suspension) KENVUE CANADA INC.,"mp_formal_name: ""CHILDREN'S TYLENOL FEVER & SORE THROAT PAIN (acetaminophen 160 mg per 5 mL oral suspension) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""CHILDREN'S TYLENOL FEVER & SORE THROAT PAIN (acetaminophen 160 mg per 5 mL oral suspension) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
102172,02532700,SUGAMMADEX INJECTION (sugammadex (sugammadex sodium) 100 mg per mL solution for injection) DR REDDY'S LABORATORIES LTD,ADDED
106791,02565293,NRA-ENALAPRIL (enalapril maleate 5 mg oral tablet) NORA PHARMA INC,ADDED
104006,02551330,JAMP DOXEPIN TABLETS (doxepin (doxepin hydrochloride) 3 mg oral tablet) JAMP PHARMA CORPORATION,ADDED
72225,02247916,"CIPRO XL (ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet) BAYER INC","ntp_code: ""9015330"" -> ""9001049"""
94421,02457121,BISMUTH CAPLETS (bismuth subsalicylate 262 mg oral tablet) LSL MEDPLUS INC,"mp_formal_name: ""BISMUTH CAPLETS (bismuth subsalicylate 262 mg oral tablet) J̲U̲N̲O̲ ̲O̲T̲C̲ INC"" -> ""BISMUTH CAPLETS (bismuth subsalicylate 262 mg oral tablet) L̲S̲L̲ ̲M̲E̲D̲P̲L̲U̲S̲ INC"""
104007,02551349,JAMP DOXEPIN TABLETS (doxepin (doxepin hydrochloride) 6 mg oral tablet) JAMP PHARMA CORPORATION,ADDED
97269,02482215,KUVAN (sapropterin dihydrochloride 500 mg per sachet powder for oral solution) BIOMARIN INTERNATIONAL LIMITED,DELETED
81009,02324652,PRO-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) PRO DOC LIMITEE"""
73669,02251787,"CIPRO XL (ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet) BAYER INC","ntp_code: ""9015329"" -> ""9001076"""
91045,02425815,REFRESH OPTIVE ADVANCED SENSITIVE (carboxymethylcellulose sodium 0.5 % and glycerin 1 % and polysorbate 80 0.5 % ophthalmic drops) ABBVIE CORPORATION,DELETED
90104,02416433,"PMS-CIPROFLOXACIN XL (ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet) PHARMASCIENCE INC","ntp_code: ""9015330"" -> ""9001049"""
