drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100234","MARKETED","2023-01-26","APPROVED","2021-03-04","02513102"
"100235","MARKETED","2023-01-26","APPROVED","2021-03-04","02513110"
"100858","MARKETED","2023-01-13","APPROVED","2021-08-26","02519305"
"101109","MARKETED","2023-01-10","APPROVED","2021-10-29","02521911"
"101126","MARKETED","2022-12-19","APPROVED","2021-11-08","02522101"
"101127","MARKETED","2022-12-19","APPROVED","2021-11-08","02522128"
"101128","MARKETED","2022-12-19","APPROVED","2021-11-08","02522136"
"101308","MARKETED","2023-01-17","APPROVED","2022-01-07","02524058"
"101314","MARKETED","2022-12-07","APPROVED","2022-11-14","02524104"
"101442","MARKETED","2023-01-16","APPROVED","2022-02-16","02525402"
"101444","MARKETED","2023-01-16","APPROVED","2022-02-16","02525429"
"101475","MARKETED","2023-01-06","APPROVED","2022-11-14","02525747"
"101511","MARKETED","2023-01-03","APPROVED","2022-03-15","02525984"
"101569","MARKETED","2023-01-10","APPROVED","2022-04-12","02526611"
"101571","MARKETED","2023-01-10","APPROVED","2022-04-13","02526646"
"101576","MARKETED","2023-12-15","APPROVED","2022-04-14","02526697"
"101663","MARKETED","2023-01-10","APPROVED","2022-05-26","02527561"
"101665","MARKETED","2023-01-10","APPROVED","2022-05-26","02527596"
"101934","MARKETED","2023-01-03","APPROVED","2022-08-31","02530139"
"101935","MARKETED","2023-01-03","APPROVED","2022-08-31","02530147"
"102157","MARKETED","2023-01-09","APPROVED","2022-11-08","02532549"
"102158","MARKETED","2023-01-09","APPROVED","2022-11-08","02532557"
"102220","MARKETED","2022-12-19","APPROVED","2022-12-09","02533197"
"76227","MARKETED","2022-09-30","DORMANT","2018-07-31","02276593"
"94515","MARKETED","2022-12-24","APPROVED","2016-09-26","02458098"
"95555","MARKETED","2021-10-20","APPROVED","2018-06-13","02467151"
"97697","MARKETED","2022-11-28","APPROVED","2022-09-20","02486806"
"97698","MARKETED","2022-11-28","APPROVED","2022-09-20","02486814"
"98443","MARKETED","2023-01-04","APPROVED","2019-12-02","02494418"
"98445","MARKETED","2023-01-04","APPROVED","2019-12-02","02494442"
"99254","MARKETED","2023-01-24","CANCELLED POST MARKET","2022-03-11","02503034"
"100075","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","MARKETED","2021-06-02","02511541"
"100080","CANCELLED POST MARKET","2022-08-01","MARKETED","2021-07-05","02511614"
"100081","CANCELLED PRE MARKET","2023-01-13","APPROVED","2021-01-25","02511622"
"100116","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","MARKETED","2021-07-16","02511991"
"100155","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-02-04","02512254"
"100188","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-02-12","02512602"
"100266","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-03-09","02513455"
"100336","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-03-23","02514192"
"100368","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-03-29","02514508"
"100435","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-04-12","02514958"
"100453","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-04-15","02515148"
"100455","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-04-16","02515172"
"100592","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-05-31","02516586"
"100655","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-06-17","02517221"
"100682","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-06-25","02517434"
"100709","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-07-02","02517736"
"100733","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-07-12","02517981"
"100785","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-07-28","02518554"
"100818","CANCELLED PRE MARKET","2023-01-19","APPROVED","2022-08-17","02518899"
"100819","CANCELLED PRE MARKET","2023-01-19","APPROVED","2022-08-17","02518902"
"101283","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2021-12-23","02523787"
"2545","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","MARKETED","1976-12-31","00386456"
"37625","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","DORMANT","2018-09-11","02171651"
"4199","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","DORMANT","2019-08-06","00523739"
"4200","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","MARKETED","1975-12-31","00523747"
"50160","CANCELLED POST MARKET","2023-01-20","MARKETED","1997-07-08","02230898"
"50946","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","DORMANT","2018-09-11","02231580"
"5289","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","MARKETED","1983-12-31","00599697"
"65136","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","DORMANT","2018-08-31","02241496"
"65636","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","DORMANT","2017-06-13","02241966"
"65637","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","DORMANT","2017-06-13","02241967"
"67501","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2001-02-21","02243583"
"72117","CANCELLED POST MARKET","2022-12-21","MARKETED","2009-05-21","02247823"
"75685","CANCELLED PRE MARKET","2023-01-16","APPROVED","2006-03-29","02271397"
"7632","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","DORMANT","2019-08-06","00719595"
"76868","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2006-07-04","02283050"
"76893","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2006-07-11","02283328"
"78323","CANCELLED POST MARKET","2023-01-11","MARKETED","2007-12-05","02297906"
"78324","CANCELLED POST MARKET","2023-01-11","MARKETED","2007-12-05","02297914"
"78325","CANCELLED POST MARKET","2023-01-11","MARKETED","2007-12-05","02297922"
"81094","CANCELLED POST MARKET","2023-01-23","MARKETED","2010-06-04","02325578"
"83973","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2010-07-02","02354578"
"86160","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2011-11-09","02376148"
"86161","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2011-11-09","02376156"
"86471","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2012-01-19","02378833"
"87087","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","APPROVED","2012-05-02","02385236"
"87304","CANCELLED POST MARKET","2023-01-10","DORMANT","2020-05-11","02387468"
