drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"49613","MARKETED","2020-07-09","DORMANT","2018-08-02","02230541"
"67456","MARKETED","2020-07-14","DORMANT","2017-08-04","02243538"
"67457","MARKETED","2020-07-14","DORMANT","2017-08-04","02243539"
"75715","MARKETED","2020-06-19","DORMANT","2019-08-01","02271605"
"75716","MARKETED","2020-06-19","DORMANT","2019-08-01","02271613"
"75717","MARKETED","2020-06-19","DORMANT","2019-08-01","02271621"
"75718","MARKETED","2020-06-19","DORMANT","2019-08-01","02271648"
"75719","MARKETED","2020-06-19","DORMANT","2019-08-01","02271656"
"77559","MARKETED","2020-06-29","APPROVED","2006-12-21","02290316"
"81564","MARKETED","2020-05-01","DORMANT","2017-06-19","02329891"
"84471","MARKETED","2020-06-16","APPROVED","2020-05-14","02359715"
"85130","MARKETED","2020-05-25","DORMANT","2019-03-13","02366487"
"87516","MARKETED","2020-07-13","DORMANT","2020-03-08","02389665"
"89397","MARKETED","2019-01-07","DORMANT","2018-07-18","02409259"
"91166","MARKETED","2020-03-20","DORMANT","2019-03-28","02427133"
"93662","MARKETED","2020-06-12","DORMANT","2019-11-15","02450488"
"94016","MARKETED","2020-07-10","DORMANT","2019-12-22","02453606"
"94017","MARKETED","2020-07-10","DORMANT","2019-12-19","02453614"
"94018","MARKETED","2020-07-10","DORMANT","2019-11-24","02453622"
"94064","MARKETED","2020-07-06","APPROVED","2016-04-20","02454122"
"94517","MARKETED","2020-03-02","APPROVED","2018-12-04","02458128"
"95085","MARKETED","2020-03-16","APPROVED","2017-04-06","02462966"
"95326","MARKETED","2020-06-07","APPROVED","2017-06-19","02465078"
"95541","MARKETED","2020-06-23","APPROVED","2017-08-09","02467003"
"95605","MARKETED","2020-01-23","APPROVED","2017-08-22","02467690"
"95918","MARKETED","2018-05-28","APPROVED","2017-11-27","02470195"
"96036","MARKETED","2020-01-28","APPROVED","2017-12-29","02471256"
"97081","MARKETED","2020-06-09","APPROVED","2018-08-22","02480271"
"97263","MARKETED","2020-07-09","APPROVED","2018-10-31","02482169"
"97289","MARKETED","2020-07-09","APPROVED","2018-11-05","02482444"
"97504","MARKETED","2020-07-09","APPROVED","2019-01-17","02484757"
"97651","MARKETED","2020-07-08","APPROVED","2019-10-10","02486296"
"97659","MARKETED","2020-07-20","APPROVED","2020-04-08","02486385"
"97663","MARKETED","2020-07-08","APPROVED","2019-08-06","02486423"
"97738","MARKETED","2020-07-09","APPROVED","2019-04-09","02487225"
"97824","MARKETED","2020-05-26","APPROVED","2019-05-01","02488132"
"97897","MARKETED","2020-06-01","APPROVED","2019-05-22","02488906"
"97945","MARKETED","2020-07-03","APPROVED","2019-07-11","02489368"
"97957","MARKETED","2020-06-15","APPROVED","2019-06-13","02489562"
"97965","MARKETED","2020-06-26","APPROVED","2019-07-11","02489570"
"97995","MARKETED","2020-06-01","APPROVED","2019-07-02","02489880"
"98034","MARKETED","2020-04-03","APPROVED","2019-07-04","02490285"
"98043","MARKETED","2020-06-04","APPROVED","2019-07-10","02490382"
"98062","MARKETED","2020-06-16","APPROVED","2019-07-17","02490587"
"98081","MARKETED","2020-06-28","APPROVED","2019-07-23","02490757"
"98082","MARKETED","2020-06-28","APPROVED","2019-07-23","02490765"
"98089","MARKETED","2020-07-09","APPROVED","2019-07-23","02490854"
"98108","MARKETED","2020-03-21","APPROVED","2019-07-29","02491052"
"98160","MARKETED","2020-05-04","APPROVED","2019-08-15","02491613"
"98161","MARKETED","2020-05-04","APPROVED","2019-08-15","02491621"
"98163","MARKETED","2020-05-15","APPROVED","2019-08-15","02491656"
"98164","MARKETED","2020-05-04","APPROVED","2019-08-15","02491664"
"98235","MARKETED","2020-06-19","APPROVED","2019-09-18","02492334"
"98236","MARKETED","2020-06-19","APPROVED","2019-09-18","02492342"
"98409","MARKETED","2020-07-23","APPROVED","2019-11-12","02494051"
"98444","MARKETED","2020-07-13","APPROVED","2019-11-27","02494434"
"98446","MARKETED","2020-05-15","APPROVED","2019-11-26","02494450"
"98447","MARKETED","2020-05-15","APPROVED","2019-11-26","02494469"
"98448","MARKETED","2020-05-15","APPROVED","2019-11-26","02494477"
"98458","MARKETED","2020-06-08","APPROVED","2019-12-05","02494582"
"98465","MARKETED","2020-05-15","APPROVED","2019-12-04","02494655"
"98470","MARKETED","2020-04-21","APPROVED","2019-12-05","02494728"
"98507","MARKETED","2020-06-26","APPROVED","2019-12-19","02495112"
"98508","MARKETED","2020-06-26","APPROVED","2019-12-19","02495120"
"98513","MARKETED","2020-07-06","APPROVED","2019-12-20","02495198"
"98587","MARKETED","2020-07-08","APPROVED","2020-01-31","02495988"
"98619","MARKETED","2020-07-24","APPROVED","2020-02-27","02496305"
"98662","MARKETED","2020-07-13","APPROVED","2020-03-04","02496771"
"98692","MARKETED","2020-06-29","APPROVED","2020-03-11","02497069"
"98693","MARKETED","2020-06-29","APPROVED","2020-03-11","02497077"
"98694","MARKETED","2020-06-29","APPROVED","2020-03-11","02497085"
"98722","MARKETED","2020-06-15","APPROVED","2020-04-21","02497395"
"98755","MARKETED","2020-07-23","APPROVED","2020-04-02","02497743"
"98756","MARKETED","2020-07-23","APPROVED","2020-04-02","02497751"
"98778","MARKETED","2020-07-10","APPROVED","2020-04-08","02497980"
"98801","MARKETED","2020-07-03","APPROVED","2020-04-29","02498235"
"98802","MARKETED","2020-07-03","APPROVED","2020-04-29","02498243"
"98841","MARKETED","2020-05-30","APPROVED","2020-05-01","02498669"
"98843","MARKETED","2020-07-21","APPROVED","2020-05-14","02498731"
"98844","MARKETED","2020-07-21","APPROVED","2020-05-14","02498758"
"98845","MARKETED","2020-07-21","APPROVED","2020-05-14","02498766"
"98846","MARKETED","2020-07-21","APPROVED","2020-05-14","02498774"
"98857","MARKETED","2020-05-28","APPROVED","2020-05-05","02498839"
"98880","MARKETED","2020-06-04","APPROVED","2020-05-11","02499037"
"98881","MARKETED","2020-06-23","APPROVED","2020-05-11","02499045"
"98889","MARKETED","2020-06-05","APPROVED","2020-05-13","02499142"
"98891","MARKETED","2020-06-25","APPROVED","2020-05-14","02499169"
"98903","MARKETED","2020-06-11","APPROVED","2020-05-20","02499290"
"98916","MARKETED","2020-06-14","APPROVED","2020-05-20","02499444"
"98921","MARKETED","2020-06-11","APPROVED","2020-05-21","02499479"
"98922","MARKETED","2020-06-11","APPROVED","2020-05-21","02499487"
"98939","MARKETED","2020-07-06","APPROVED","2020-05-28","02499673"
"98942","MARKETED","2020-07-06","APPROVED","2020-05-29","02499703"
"98946","MARKETED","2020-06-26","APPROVED","2020-06-01","02499754"
"98949","MARKETED","2020-06-29","APPROVED","2020-06-01","02499770"
"98950","MARKETED","2020-06-25","APPROVED","2020-06-01","02499789"
"98951","MARKETED","2020-06-25","APPROVED","2020-06-01","02499797"
"98952","MARKETED","2020-07-10","APPROVED","2020-06-01","02499800"
"98994","MARKETED","2020-06-19","APPROVED","2020-06-11","02500248"
"99009","MARKETED","2020-06-15","APPROVED","2020-06-12","02500418"
"99010","MARKETED","2020-06-15","APPROVED","2020-06-12","02500426"
"99012","MARKETED","2020-07-09","APPROVED","2020-06-12","02500442"
"99022","MARKETED","2020-06-23","APPROVED","2020-06-16","02500558"
"99035","MARKETED","2020-06-25","APPROVED","2020-06-17","02500698"
"99050","MARKETED","2020-06-22","APPROVED","2020-06-19","02500841"
"12344","CANCELLED POST MARKET","2018-10-31","MARKETED","1992-12-31","00830275"
"1290","CANCELLED POST MARKET","2020-07-09","MARKETED","2000-04-12","00037605"
"12988","CANCELLED POST MARKET","2020-06-30","MARKETED","2000-03-06","01992872"
"13375","CANCELLED POST MARKET","2020-06-25","MARKETED","2002-11-06","02007959"
"13418","CANCELLED POST MARKET","2020-06-22","MARKETED","2002-11-20","01918362"
"13617","CANCELLED POST MARKET","2020-07-29","MARKETED","2013-03-13","01990284"
"14197","CANCELLED POST MARKET","2020-06-02","MARKETED","2000-04-03","02028700"
"14199","CANCELLED POST MARKET","2020-03-05","MARKETED","2000-04-03","02029421"
"16626","CANCELLED POST MARKET","2020-06-15","DORMANT","2018-07-10","02027097"
"16640","CANCELLED POST MARKET","2020-07-10","MARKETED","2008-02-07","02049473"
"17242","CANCELLED POST MARKET","2019-06-30","MARKETED","1995-12-31","02024799"
"17904","CANCELLED POST MARKET","2020-04-01","MARKETED","2002-05-30","02049988"
"18139","CANCELLED POST MARKET","2020-04-01","MARKETED","2002-05-13","02049961"
"18316","CANCELLED POST MARKET","2020-07-02","MARKETED","2008-07-15","02138018"
"18442","CANCELLED POST MARKET","2020-07-22","MARKETED","1995-12-31","02158442"
"18514","CANCELLED POST MARKET","2020-07-21","DORMANT","2018-06-05","02170205"
"18812","CANCELLED POST MARKET","2020-07-27","MARKETED","2011-06-01","02164329"
"19347","CANCELLED POST MARKET","2020-07-15","DORMANT","2017-04-11","02091879"
"19611","CANCELLED POST MARKET","2020-07-29","DORMANT","2018-09-10","02194252"
"20059","CANCELLED POST MARKET","2020-05-31","MARKETED","1996-12-31","01904116"
"20166","CANCELLED POST MARKET","2020-07-22","MARKETED","1996-12-31","02217937"
"3182","CANCELLED POST MARKET","2020-06-26","MARKETED","1998-08-28","00455881"
"36721","CANCELLED POST MARKET","2020-07-22","MARKETED","1996-07-22","02208164"
"37335","CANCELLED POST MARKET","2020-05-27","DORMANT","2017-07-14","02223260"
"37844","CANCELLED POST MARKET","2020-07-27","MARKETED","2009-05-20","02215551"
"42145","CANCELLED POST MARKET","2020-07-20","MARKETED","2005-08-05","01942921"
"42609","CANCELLED POST MARKET","2019-07-30","DORMANT","2018-07-30","02184672"
"42610","CANCELLED POST MARKET","2019-07-30","DORMANT","2018-07-30","02184680"
"43086","CANCELLED POST MARKET","2020-07-20","DORMANT","2019-03-01","02212277"
"43087","CANCELLED POST MARKET","2020-07-20","DORMANT","2019-03-01","02212285"
"48143","CANCELLED POST MARKET","2020-07-20","DORMANT","2017-08-03","00811882"
"50407","CANCELLED POST MARKET","2020-07-20","MARKETED","2005-09-01","00422908"
"50961","CANCELLED POST MARKET","2020-07-22","MARKETED","1998-08-26","02231594"
"60734","CANCELLED POST MARKET","2020-07-27","MARKETED","2004-11-22","02237406"
"62556","CANCELLED POST MARKET","2020-07-17","DORMANT","2017-08-03","02239101"
"63062","CANCELLED PRE MARKET","2020-07-08","APPROVED","1999-01-26","02239592"
"63182","CANCELLED POST MARKET","2020-06-10","MARKETED","2015-08-04","02239701"
"63183","CANCELLED POST MARKET","2020-06-10","MARKETED","2015-08-04","02239702"
"63184","CANCELLED POST MARKET","2020-06-10","MARKETED","2015-08-04","02239703"
"63732","CANCELLED POST MARKET","2020-06-25","MARKETED","2003-12-18","02240206"
"63903","CANCELLED POST MARKET","2020-05-04","MARKETED","1999-08-27","02240360"
"65224","CANCELLED PRE MARKET","2020-07-08","APPROVED","2000-01-17","02241570"
"68065","CANCELLED PRE MARKET","2020-07-08","APPROVED","2008-07-10","02244108"
"68067","CANCELLED PRE MARKET","2020-07-08","APPROVED","2008-07-10","02244109"
"68068","CANCELLED PRE MARKET","2020-07-08","APPROVED","2008-07-10","02244110"
"68069","CANCELLED PRE MARKET","2020-07-08","APPROVED","2008-06-26","02244111"
"68070","CANCELLED PRE MARKET","2020-07-08","APPROVED","2008-06-26","02244112"
"68071","CANCELLED PRE MARKET","2020-07-08","APPROVED","2008-06-26","02244113"
"68601","CANCELLED POST MARKET","2019-03-26","MARKETED","2017-05-19","02244614"
"69738","CANCELLED POST MARKET","2020-07-28","MARKETED","2016-12-01","02245638"
"69797","CANCELLED POST MARKET","2020-07-10","MARKETED","2018-09-20","02245696"
"70586","CANCELLED POST MARKET","2020-06-29","MARKETED","2003-06-24","02246414"
"7122","CANCELLED POST MARKET","2020-07-22","MARKETED","1986-12-31","00708232"
"71282","CANCELLED POST MARKET","2020-07-29","MARKETED","2013-08-14","02247049"
"73852","CANCELLED POST MARKET","2020-07-17","MARKETED","2004-07-21","02253550"
"75043","CANCELLED POST MARKET","2017-09-04","MARKETED","2017-06-23","02264927"
"75476","CANCELLED PRE MARKET","2020-07-28","APPROVED","2005-07-04","02269384"
"75477","CANCELLED PRE MARKET","2020-07-28","APPROVED","2005-07-04","02269392"
"75478","CANCELLED PRE MARKET","2020-07-28","APPROVED","2005-07-04","02269406"
"76457","CANCELLED POST MARKET","2020-07-21","DORMANT","2018-06-05","02279010"
"76639","CANCELLED POST MARKET","2020-01-01","MARKETED","2006-08-25","02280728"
"76966","CANCELLED PRE MARKET","2020-07-24","DORMANT","2019-07-26","02284103"
"77667","CANCELLED PRE MARKET","2020-07-29","APPROVED","2007-01-24","02291304"
"77856","CANCELLED POST MARKET","2019-03-19","MARKETED","2008-06-30","02293196"
"78136","CANCELLED POST MARKET","2020-07-20","MARKETED","2016-08-30","02296004"
"78912","CANCELLED POST MARKET","2020-07-20","MARKETED","2016-08-15","02303825"
"79345","CANCELLED POST MARKET","2019-11-08","MARKETED","2018-10-03","02307774"
"79346","CANCELLED POST MARKET","2019-11-08","MARKETED","2018-10-03","02307782"
"79347","CANCELLED POST MARKET","2019-11-08","MARKETED","2018-10-03","02307790"
"79656","CANCELLED POST MARKET","2020-07-17","MARKETED","2009-10-16","02310945"
"79703","CANCELLED POST MARKET","2020-07-17","MARKETED","2008-07-07","02311461"
"79846","CANCELLED POST MARKET","2020-05-01","MARKETED","2014-05-13","02312905"
"80201","CANCELLED POST MARKET","2020-07-17","MARKETED","2008-10-15","02316528"
"82988","CANCELLED POST MARKET","2020-01-09","DORMANT","2019-06-14","02344408"
"83759","CANCELLED PRE MARKET","2020-07-08","APPROVED","2015-07-30","02352311"
"83913","CANCELLED POST MARKET","2019-02-04","MARKETED","2010-11-03","02353911"
"83918","CANCELLED PRE MARKET","2020-07-24","APPROVED","2010-06-18","02353962"
"84567","CANCELLED PRE MARKET","2020-07-24","DORMANT","2019-07-26","02360667"
"85169","CANCELLED POST MARKET","2020-07-27","MARKETED","2011-06-29","02366878"
"85174","CANCELLED POST MARKET","2020-01-09","DORMANT","2019-06-14","02366924"
"86038","CANCELLED PRE MARKET","2020-07-24","APPROVED","2011-10-12","02374978"
"87146","CANCELLED PRE MARKET","2020-07-24","APPROVED","2012-05-10","02385856"
"87173","CANCELLED POST MARKET","2020-07-20","DORMANT","2017-08-03","02386143"
"87825","CANCELLED POST MARKET","2020-07-08","DORMANT","2020-02-26","02392992"
"87826","CANCELLED POST MARKET","2020-07-08","DORMANT","2020-04-30","02393018"
"87827","CANCELLED POST MARKET","2020-07-08","DORMANT","2020-04-03","02393026"
"88414","CANCELLED POST MARKET","2018-05-09","MARKETED","2013-07-03","02399237"
"88708","CANCELLED PRE MARKET","2020-07-24","DORMANT","2018-07-17","02402238"
"89367","CANCELLED PRE MARKET","2020-07-08","APPROVED","2013-07-12","02408929"
"89803","CANCELLED POST MARKET","2017-10-18","MARKETED","2014-07-10","02413353"
"89806","CANCELLED POST MARKET","2018-04-06","MARKETED","2013-12-06","02413396"
"89808","CANCELLED POST MARKET","2020-06-24","MARKETED","2014-03-06","02413434"
"90237","CANCELLED POST MARKET","2020-07-29","DORMANT","2018-09-10","02417758"
"90380","CANCELLED POST MARKET","2016-08-04","MARKETED","2016-05-05","02419270"
"90567","CANCELLED POST MARKET","2020-07-13","DORMANT","2017-06-06","02421070"
"90568","CANCELLED POST MARKET","2020-07-13","DORMANT","2017-06-06","02421089"
"91037","CANCELLED POST MARKET","2019-04-09","MARKETED","2017-06-26","02425734"
"91039","CANCELLED POST MARKET","2020-07-28","MARKETED","2017-06-26","02425750"
"91527","CANCELLED POST MARKET","2020-07-20","MARKETED","2016-08-15","02430835"
"91905","CANCELLED POST MARKET","2017-09-19","MARKETED","2015-11-03","02434741"
"91906","CANCELLED POST MARKET","2019-06-19","MARKETED","2015-11-03","02434768"
"92271","CANCELLED POST MARKET","2020-07-28","MARKETED","2015-05-15","02438321"
"92272","CANCELLED POST MARKET","2020-07-28","MARKETED","2015-05-13","02438348"
"92333","CANCELLED POST MARKET","2020-07-20","MARKETED","2015-11-25","02438968"
"92596","CANCELLED POST MARKET","2020-06-26","DORMANT","2019-07-05","02441586"
"92623","CANCELLED PRE MARKET","2020-07-24","APPROVED","2015-05-26","02441845"
"92783","CANCELLED POST MARKET","2019-07-08","MARKETED","2016-10-21","02443244"
"92945","CANCELLED PRE MARKET","2020-07-24","APPROVED","2015-08-06","02444410"
"93112","CANCELLED PRE MARKET","2020-06-26","APPROVED","2015-09-23","02445840"
"93113","CANCELLED PRE MARKET","2020-06-26","APPROVED","2015-09-23","02445859"
"93396","CANCELLED PRE MARKET","2020-07-28","APPROVED","2015-10-22","02448289"
"9353","CANCELLED POST MARKET","2020-07-20","DORMANT","2017-08-03","00726389"
"93884","CANCELLED POST MARKET","2019-05-17","MARKETED","2016-09-14","02452464"
"94272","CANCELLED POST MARKET","2020-07-20","MARKETED","2016-06-17","02455870"
"94417","CANCELLED POST MARKET","2020-06-22","MARKETED","2019-01-02","02457083"
"94467","CANCELLED PRE MARKET","2020-07-28","APPROVED","2016-09-13","02457636"
"94617","CANCELLED POST MARKET","2020-01-01","MARKETED","2017-04-10","02459027"
"94997","CANCELLED PRE MARKET","2020-07-22","APPROVED","2017-03-08","02462222"
"95001","CANCELLED PRE MARKET","2020-07-24","APPROVED","2017-03-08","02462265"
"95003","CANCELLED POST MARKET","2020-06-24","MARKETED","2018-02-14","02462281"
"95025","CANCELLED PRE MARKET","2020-07-22","APPROVED","2017-03-14","02462508"
"95026","CANCELLED PRE MARKET","2020-07-22","APPROVED","2017-03-14","02462516"
"95027","CANCELLED PRE MARKET","2020-07-22","APPROVED","2017-03-14","02462524"
"95205","CANCELLED PRE MARKET","2020-07-24","APPROVED","2017-05-09","02463962"
"95290","CANCELLED POST MARKET","2020-06-24","MARKETED","2018-02-14","02464764"
"95291","CANCELLED POST MARKET","2020-06-24","CANCELLED POST MARKET","2020-06-15","02464772"
"95299","CANCELLED POST MARKET","2020-07-24","APPROVED","2017-06-12","02464837"
"95300","CANCELLED PRE MARKET","2020-07-24","APPROVED","2017-06-12","02464845"
"95302","CANCELLED PRE MARKET","2020-07-28","APPROVED","2017-06-13","02464853"
"95307","CANCELLED POST MARKET","2020-07-29","APPROVED","2017-06-12","02464888"
"95361","CANCELLED POST MARKET","2020-07-28","MARKETED","2018-11-22","02465434"
"95581","CANCELLED POST MARKET","2020-04-06","MARKETED","2017-12-14","02467437"
"9562","CANCELLED POST MARKET","2020-07-20","DORMANT","2017-08-03","00726362"
"9563","CANCELLED POST MARKET","2020-07-20","DORMANT","2017-08-03","00726370"
"95687","CANCELLED PRE MARKET","2020-07-22","APPROVED","2017-09-19","02468433"
"95743","CANCELLED PRE MARKET","2020-07-14","APPROVED","2017-10-04","02468832"
"95790","CANCELLED POST MARKET","2020-06-19","MARKETED","2017-12-22","02469227"
"95887","CANCELLED PRE MARKET","2020-07-24","APPROVED","2017-11-17","02469944"
"95888","CANCELLED PRE MARKET","2020-07-24","APPROVED","2017-11-20","02469960"
"95914","CANCELLED POST MARKET","2020-06-10","MARKETED","2018-03-28","02470160"
"96071","CANCELLED PRE MARKET","2020-07-28","APPROVED","2018-01-04","02471566"
"96256","CANCELLED POST MARKET","2020-07-31","APPROVED","2018-02-23","02473186"
"96257","CANCELLED POST MARKET","2020-07-31","APPROVED","2018-02-23","02473194"
"96284","CANCELLED POST MARKET","2020-07-31","APPROVED","2018-02-23","02473437"
"96570","CANCELLED PRE MARKET","2020-07-29","APPROVED","2018-05-02","02475324"
"97293","CANCELLED PRE MARKET","2020-07-24","APPROVED","2018-11-06","02482487"
"97688","CANCELLED PRE MARKET","2020-07-23","APPROVED","2019-03-14","02486709"
"98682","CANCELLED PRE MARKET","2020-07-16","APPROVED","2020-03-10","02496941"
"98683","CANCELLED PRE MARKET","2020-07-16","APPROVED","2020-03-10","02496968"
"98898","CANCELLED PRE MARKET","2020-07-24","APPROVED","2020-05-15","02499231"
"10575","DORMANT","2020-01-15","MARKETED","2010-06-17","00848417"
