drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100481","MARKETED","2022-10-25","APPROVED","2021-04-23","02515407"
"100531","MARKETED","2022-11-15","APPROVED","2021-05-13","02515954"
"100955","MARKETED","2022-10-31","APPROVED","2021-09-20","02520354"
"101254","MARKETED","2022-09-01","APPROVED","2021-12-22","02523450"
"101350","MARKETED","2022-10-05","APPROVED","2022-01-18","02524481"
"101397","MARKETED","2022-11-07","APPROVED","2022-02-07","02524945"
"101400","MARKETED","2022-08-25","APPROVED","2022-02-07","02524988"
"101402","MARKETED","2022-06-16","APPROVED","2022-02-16","02524996"
"101407","MARKETED","2022-11-10","APPROVED","2022-02-11","02525046"
"101408","MARKETED","2022-11-10","APPROVED","2022-02-11","02525054"
"101409","MARKETED","2022-11-19","APPROVED","2022-02-11","02525070"
"101436","MARKETED","2022-11-03","APPROVED","2022-02-16","02525348"
"101437","MARKETED","2022-11-03","APPROVED","2022-02-16","02525356"
"101451","MARKETED","2022-10-06","APPROVED","2022-10-04","02525518"
"101452","MARKETED","2022-10-06","APPROVED","2022-10-05","02525526"
"101541","MARKETED","2022-10-18","APPROVED","2022-04-01","02526301"
"101564","MARKETED","2022-11-22","APPROVED","2022-04-11","02526557"
"101573","MARKETED","2022-11-04","APPROVED","2022-04-14","02526662"
"101607","MARKETED","2022-11-15","APPROVED","2022-05-03","02527014"
"101608","MARKETED","2022-11-15","APPROVED","2022-05-03","02527022"
"101609","MARKETED","2022-11-15","APPROVED","2022-05-03","02527030"
"101779","MARKETED","2022-11-25","APPROVED","2022-06-30","02528584"
"101856","MARKETED","2022-11-28","APPROVED","2022-07-22","02529343"
"101900","MARKETED","2022-11-11","APPROVED","2022-08-12","02529769"
"101914","MARKETED","2022-10-28","APPROVED","2022-09-20","02529912"
"101915","MARKETED","2022-10-28","APPROVED","2022-09-20","02529920"
"101939","MARKETED","2022-11-07","APPROVED","2022-08-25","02530198"
"101985","MARKETED","2022-11-24","APPROVED","2022-09-16","02530694"
"101986","MARKETED","2022-11-01","APPROVED","2022-09-20","02530708"
"101987","MARKETED","2022-11-01","APPROVED","2022-09-20","02530716"
"101989","MARKETED","2022-10-25","APPROVED","2022-09-15","02530740"
"102100","MARKETED","2022-11-22","APPROVED","2022-10-14","02531917"
"102101","MARKETED","2022-11-22","APPROVED","2022-10-14","02531925"
"89991","MARKETED","2022-10-27","APPROVED","2018-07-06","02415291"
"90415","MARKETED","2021-12-02","DORMANT","2022-07-26","02419521"
"97646","MARKETED","2022-11-09","DORMANT","2021-07-27","02486237"
"98536","MARKETED","2022-10-28","APPROVED","2022-09-20","02495449"
"99561","MARKETED","2022-11-07","APPROVED","2022-10-24","02506270"
"99562","MARKETED","2022-11-07","APPROVED","2022-10-24","02506289"
"99563","MARKETED","2022-11-07","APPROVED","2022-10-24","02506297"
"99800","MARKETED","2022-11-07","APPROVED","2022-10-24","02508656"
"99801","MARKETED","2022-11-07","APPROVED","2022-10-24","02508664"
"99802","MARKETED","2022-11-07","APPROVED","2022-10-24","02508672"
"99871","MARKETED","2022-11-07","APPROVED","2022-10-24","02509415"
"99872","MARKETED","2022-11-07","APPROVED","2022-10-24","02509423"
"99873","MARKETED","2022-11-07","APPROVED","2022-10-24","02509431"
"73990","CANCELLED POST MARKET","2022-11-01","MARKETED","2018-11-15","02254735"
"76535","CANCELLED POST MARKET","2022-11-07","DORMANT","2019-06-20","02279762"
"77674","CANCELLED POST MARKET","2022-11-02","MARKETED","2020-04-01","02291363"
"79269","CANCELLED POST MARKET","2022-11-02","DORMANT","2022-07-13","02307014"
"81564","CANCELLED POST MARKET","2022-11-10","DORMANT","2022-06-27","02329891"
"84674","CANCELLED POST MARKET","2022-11-11","MARKETED","2018-08-31","02361671"
"85742","CANCELLED POST MARKET","2022-11-22","DORMANT","2020-07-21","02372282"
"86125","CANCELLED POST MARKET","2022-10-31","DORMANT","2017-07-18","02375850"
"86126","CANCELLED POST MARKET","2022-10-31","DORMANT","2017-07-18","02375869"
"86127","CANCELLED POST MARKET","2022-10-31","DORMANT","2017-07-18","02375877"
"87880","CANCELLED POST MARKET","2022-11-11","MARKETED","2020-05-01","02393581"
"87881","CANCELLED POST MARKET","2022-11-11","MARKETED","2020-05-01","02393603"
"88379","CANCELLED POST MARKET","2022-11-22","DORMANT","2017-07-18","02398877"
"90372","CANCELLED POST MARKET","2022-11-14","MARKETED","2020-09-04","02419173"
"90487","CANCELLED POST MARKET","2022-11-15","DORMANT","2018-08-28","02420287"
"90489","CANCELLED POST MARKET","2022-11-16","MARKETED","2019-08-22","02420309"
"90500","CANCELLED POST MARKET","2022-11-15","DORMANT","2021-07-29","02420414"
"90501","CANCELLED POST MARKET","2022-11-15","MARKETED","2014-03-14","02420422"
"97092","CANCELLED POST MARKET","2022-11-15","DORMANT","2021-07-29","02480395"
"97093","CANCELLED POST MARKET","2022-11-15","DORMANT","2021-07-29","02480409"
"97094","CANCELLED POST MARKET","2022-11-15","MARKETED","2018-12-21","02480417"
"98390","CANCELLED PRE MARKET","2022-11-16","APPROVED","2021-09-01","02493926"
"98391","CANCELLED PRE MARKET","2022-11-16","APPROVED","2021-09-01","02493934"
"98392","CANCELLED PRE MARKET","2022-11-16","APPROVED","2021-09-01","02493942"
"98393","CANCELLED PRE MARKET","2022-11-16","APPROVED","2021-09-01","02493950"
"98394","CANCELLED PRE MARKET","2022-11-16","APPROVED","2021-09-01","02493969"
"98395","CANCELLED PRE MARKET","2022-11-16","APPROVED","2021-09-01","02493977"
"98396","CANCELLED PRE MARKET","2022-11-16","APPROVED","2021-09-01","02493985"
"98890","CANCELLED POST MARKET","2022-08-05","DORMANT","2022-06-15","02499150"
"1620","DORMANT","2022-11-25","MARKETED","2006-07-11","00260436"
"27993","DORMANT","2022-10-31","MARKETED","2007-03-13","02078341"
"82131","DORMANT","2022-11-25","DORMANT","2019-11-03","02335727"
"90491","DORMANT","2022-11-02","DORMANT","2017-08-07","02420325"
"98973","DORMANT","2022-09-18","MARKETED","2021-06-14","02500019"
"87428","APPROVED","2022-11-14","CANCELLED POST MARKET","2019-02-04","02388766"
"94140","APPROVED","2022-11-25","APPROVED","2016-07-12","02454718"
"94142","APPROVED","2022-11-25","APPROVED","2016-07-12","02454734"
"87800","APPROVED","2022-11-08","APPROVED","2015-12-24","02392755"
"85665","APPROVED","2022-11-24","CANCELLED POST MARKET","2022-03-21","02371499"
"87429","APPROVED","2022-11-14","CANCELLED POST MARKET","2020-01-14","02388774"
"97020","APPROVED","2022-11-08","APPROVED","2018-08-01","02479532"
