ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
77700305,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA ULC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
02041472,ATIVAN (lorazepam 2 mg sublingual tablet) PFIZER CANADA ULC,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20251201"" -> 20170919"
899ecf9c57077abec37b612ab755de8f,methylphenidate hydrochloride 70 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9006201,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
8000779,alcohol anhydrous and doxylamine and etafedrin and hydrocodone and sodium citrate,TM,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
02470306,FOQUEST (methylphenidate hydrochloride 35 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 35 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 35 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
caf3b60b86612b784564ecb36951f903,methylphenidate hydrochloride 55 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9012437,methylphenidate hydrochloride 35 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
02041421,ATIVAN (lorazepam 1 mg oral tablet) PFIZER CANADA ULC,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20251201"" -> 20170919"
c7550b7e619ce89fd46d90006870b9a2,methylphenidate hydrochloride 80 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77700305,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA ULC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
77700304,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA ULC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
9012438,methylphenidate hydrochloride 45 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
c57fced9b3090b155720f350ab92bf33,midazolam 50 mg per 50 mL solution for injection bag,NTP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
a6069b7621bd3f767b417844b3de9b98,methylphenidate hydrochloride 100 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
e32fe5a817398336d2c661b5cb3a9840,methylphenidate hydrochloride 25 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9012440,methylphenidate hydrochloride 70 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
0ecbfcdeebd83ea167b10fbc7f0ac966,methylphenidate hydrochloride 85 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02553058,JORNAY PM (methylphenidate hydrochloride 60 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC.,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""JORNAY PM (methylphenidate hydrochloride 60 mg NA) KNIGHT THERAPEUTICS INC."" -> JORNAY PM (methylphenidate hydrochloride 60 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC."
02494590,DAPTOMYCIN FOR INJECTION (daptomycin 500 mg per vial powder for solution for injection) ACCORD HEALTHCARE INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20251201"" -> 20250901"
77700303,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA ULC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
02041413,ATIVAN (lorazepam 0.5 mg oral tablet) PFIZER CANADA ULC,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20251201"" -> 20170919"
77700304,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA ULC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
3cda70353474b553708e7ed5fc443433,alcohol anhydrous and doxylamine and etafedrine and hydrocodone and sodium citrate,TM,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
77700303,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA ULC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
77700303,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA ULC,MP,500008,https://www.tppalberta.ca/medication-lists,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20240201"" -> 20260105"
02470330,FOQUEST (methylphenidate hydrochloride 70 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 70 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 70 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
02553066,JORNAY PM (methylphenidate hydrochloride 40 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC.,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""JORNAY PM (methylphenidate hydrochloride 40 mg NA) KNIGHT THERAPEUTICS INC."" -> JORNAY PM (methylphenidate hydrochloride 40 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC."
02553023,JORNAY PM (methylphenidate hydrochloride 100 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC.,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""JORNAY PM (methylphenidate hydrochloride 100 mg NA) KNIGHT THERAPEUTICS INC."" -> JORNAY PM (methylphenidate hydrochloride 100 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC."
45e44493c79a5e8f53bb4327b01be7a0,methylphenidate hydrochloride 45 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9012439,methylphenidate hydrochloride 55 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
02553031,JORNAY PM (methylphenidate hydrochloride 80 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC.,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""JORNAY PM (methylphenidate hydrochloride 80 mg NA) KNIGHT THERAPEUTICS INC."" -> JORNAY PM (methylphenidate hydrochloride 80 mg modified-release oral capsule) KNIGHT THERAPEUTICS INC."
2b896bc11e82f6fa1fc93dcdb7b2f39f,MIDAZOLAM INJECTION USP (midazolam 50 mg per 50 mL solution for injection bag) HIKMA CANADA LIMITED,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
fc761d343ef18c3c25af866c61769024,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrine hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,NTP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,ADDED
4cd7414a065ebf241470da2d74919d1e,methylphenidate hydrochloride 20 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02470322,FOQUEST (methylphenidate hydrochloride 55 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 55 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 55 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
9012436,methylphenidate hydrochloride 25 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
02550458,"KETAMINE HYDROCHLORIDE INJECTION, USP (ketamine (ketamine hydrochloride) 500 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
aa913451af42554f203fa159bf0b9cdc,methylphenidate hydrochloride 40 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77700305,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA ULC,MP,500008,https://www.tppalberta.ca/medication-lists,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20240201"" -> 20260105"
fc761d343ef18c3c25af866c61769024,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrine hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02470314,FOQUEST (methylphenidate hydrochloride 45 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 45 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 45 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
77700304,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA ULC,MP,500008,https://www.tppalberta.ca/medication-lists,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20240201"" -> 20260105"
035162cf3d1768b08f72fc505c090c4d,MIDAZOLAM INJECTION USP (midazolam 100 mg per 100 mL solution for injection bag) HIKMA CANADA LIMITED,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02470292,FOQUEST (methylphenidate hydrochloride 25 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 25 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 25 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
9006201,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20260105,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260105"
02470357,FOQUEST (methylphenidate hydrochloride 100 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 100 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 100 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
