drug_code,mp_code,mp_formal_name,changes
631,00074462,LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) ENDO OPERATIONS LTD.,"mp_formal_name: ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) P̲̲A̲̲L̲̲A̲̲D̲̲I̲̲N̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲."" -> ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) E̲̲N̲̲D̲̲O̲̲ ̲̲O̲̲P̲̲E̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲S̲̲ ̲̲L̲̲T̲̲D̲̲."""
4220,00518182,STIEVA-A (tretinoin 0.05 % cutaneous cream) GLAXOSMITHKLINE INC,DELETED
18768,02177102,FAMVIR (famciclovir 500 mg oral tablet) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""FAMVIR (famciclovir 500 mg oral tablet) A̲̲T̲̲N̲̲A̲̲H̲̲S̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲U̲̲K̲̲ ̲̲L̲̲I̲̲M̲̲I̲̲T̲̲E̲̲D̲̲"" -> ""FAMVIR (famciclovir 500 mg oral tablet) S̲̲E̲̲A̲̲R̲̲C̲̲H̲̲L̲̲I̲̲G̲̲H̲̲T̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"""
43513,02229110,FAMVIR (famciclovir 125 mg oral tablet) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""FAMVIR (famciclovir 125 mg oral tablet) A̲̲T̲̲N̲̲A̲̲H̲̲S̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲U̲̲K̲̲ ̲̲L̲̲I̲̲M̲̲I̲̲T̲̲E̲̲D̲̲"" -> ""FAMVIR (famciclovir 125 mg oral tablet) S̲̲E̲̲A̲̲R̲̲C̲̲H̲̲L̲̲I̲̲G̲̲H̲̲T̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"""
43514,02229129,FAMVIR (famciclovir 250 mg oral tablet) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""FAMVIR (famciclovir 250 mg oral tablet) A̲̲T̲̲N̲̲A̲̲H̲̲S̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲U̲̲K̲̲ ̲̲L̲̲I̲̲M̲̲I̲̲T̲̲E̲̲D̲̲"" -> ""FAMVIR (famciclovir 250 mg oral tablet) S̲̲E̲̲A̲̲R̲̲C̲̲H̲̲L̲̲I̲̲G̲̲H̲̲T̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"""
43530,02229250,ZYPREXA (olanzapine 2.5 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 2.5 mg oral tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA (olanzapine 2.5 mg oral tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
43531,02229269,ZYPREXA (olanzapine 5 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 5 mg oral tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA (olanzapine 5 mg oral tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
43532,02229277,ZYPREXA (olanzapine 7.5 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 7.5 mg oral tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA (olanzapine 7.5 mg oral tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
43533,02229285,ZYPREXA (olanzapine 10 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 10 mg oral tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA (olanzapine 10 mg oral tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
62290,02238850,ZYPREXA (olanzapine 15 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 15 mg oral tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA (olanzapine 15 mg oral tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
62291,02238851,ZYPREXA (olanzapine 20 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 20 mg oral tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA (olanzapine 20 mg oral tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
62673,02239213,COMBIVIR (lamivudine 150 mg and zidovudine 300 mg oral tablet) VIIV HEALTHCARE ULC,DELETED
66953,02243086,ZYPREXA ZYDIS (olanzapine 5 mg orodispersible tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA ZYDIS (olanzapine 5 mg orodispersible tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA ZYDIS (olanzapine 5 mg orodispersible tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
66954,02243087,ZYPREXA ZYDIS (olanzapine 10 mg orodispersible tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA ZYDIS (olanzapine 10 mg orodispersible tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA ZYDIS (olanzapine 10 mg orodispersible tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
66955,02243088,ZYPREXA ZYDIS (olanzapine 15 mg orodispersible tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA ZYDIS (olanzapine 15 mg orodispersible tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA ZYDIS (olanzapine 15 mg orodispersible tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
66956,02243089,ZYPREXA ZYDIS (olanzapine 20 mg orodispersible tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA ZYDIS (olanzapine 20 mg orodispersible tablet) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA ZYDIS (olanzapine 20 mg orodispersible tablet) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
71336,02247099,ZYPREXA INTRAMUSCULAR (olanzapine (olanzapine tartrate) 10 mg per vial powder for solution for injection) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA INTRAMUSCULAR (olanzapine (olanzapine tartrate) 10 mg per vial powder for solution for injection) E̲̲L̲̲I̲̲ ̲̲L̲̲I̲̲L̲̲L̲̲Y̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲"" -> ""ZYPREXA INTRAMUSCULAR (olanzapine (olanzapine tartrate) 10 mg per vial powder for solution for injection) C̲̲H̲̲E̲̲P̲̲L̲̲A̲̲P̲̲H̲̲A̲̲R̲̲M̲̲ ̲̲R̲̲E̲̲G̲̲I̲̲S̲̲T̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲ ̲̲G̲̲M̲̲B̲̲H̲̲"""
75367,02268272,XYREM (sodium oxybate 500 mg per mL oral solution) JAZZ PHARMACEUTICALS IRELAND LIMITED,DELETED
77569,02290375,VOLTAREN EMULGEL (diclofenac diethylamine 1.16 % cutaneous gel) HALEON CANADA ULC,"mp_formal_name: ""VOLTAREN EMULGEL (diclofenac diethylamine 1.16 % cutaneous gel) G̲̲L̲̲A̲̲X̲̲O̲̲S̲̲M̲̲I̲̲T̲̲H̲̲K̲̲L̲̲I̲̲N̲̲E̲̲ ̲̲C̲̲O̲̲N̲̲S̲̲U̲̲M̲̲E̲̲R̲̲ ̲̲H̲̲E̲̲A̲̲L̲̲T̲̲H̲̲C̲̲A̲̲R̲̲E̲̲ ULC"" -> ""VOLTAREN EMULGEL (diclofenac diethylamine 1.16 % cutaneous gel) H̲̲A̲̲L̲̲E̲̲O̲̲N̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ULC"""
77592,02290596,ALLERGY EYE DROPS (tetrahydrozoline hydrochloride 0.05 % and zinc sulfate 0.25 % ophthalmic drops) JUNO OTC INC,"mp_formal_name: ""ALLERGY EYE DROPS (tetrahydrozoline hydrochloride 0.05 % and zinc sulfate 0.25 % ophthalmic drops) T̲̲E̲̲V̲̲A̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲L̲̲I̲̲M̲̲I̲̲T̲̲E̲̲D̲̲"" -> ""ALLERGY EYE DROPS (tetrahydrozoline hydrochloride 0.05 % and zinc sulfate 0.25 % ophthalmic drops) J̲̲U̲̲N̲̲O̲̲ ̲̲O̲̲T̲̲C̲̲ ̲̲I̲̲N̲̲C̲̲"""
78172,02296381,TRIDURAL (tramadol hydrochloride 100 mg prolonged-release oral tablet) ENDO OPERATIONS LTD.,"mp_formal_name: ""TRIDURAL (tramadol hydrochloride 100 mg prolonged-release oral tablet) P̲̲A̲̲L̲̲A̲̲D̲̲I̲̲N̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲."" -> ""TRIDURAL (tramadol hydrochloride 100 mg prolonged-release oral tablet) E̲̲N̲̲D̲̲O̲̲ ̲̲O̲̲P̲̲E̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲S̲̲ ̲̲L̲̲T̲̲D̲̲."""
78173,02296403,TRIDURAL (tramadol hydrochloride 200 mg prolonged-release oral tablet) ENDO OPERATIONS LTD.,"mp_formal_name: ""TRIDURAL (tramadol hydrochloride 200 mg prolonged-release oral tablet) P̲̲A̲̲L̲̲A̲̲D̲̲I̲̲N̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲."" -> ""TRIDURAL (tramadol hydrochloride 200 mg prolonged-release oral tablet) E̲̲N̲̲D̲̲O̲̲ ̲̲O̲̲P̲̲E̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲S̲̲ ̲̲L̲̲T̲̲D̲̲."""
78174,02296411,TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) ENDO OPERATIONS LTD.,"mp_formal_name: ""TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) P̲̲A̲̲L̲̲A̲̲D̲̲I̲̲N̲̲ ̲̲P̲̲H̲̲A̲̲R̲̲M̲̲A̲̲ ̲̲I̲̲N̲̲C̲̲."" -> ""TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) E̲̲N̲̲D̲̲O̲̲ ̲̲O̲̲P̲̲E̲̲R̲̲A̲̲T̲̲I̲̲O̲̲N̲̲S̲̲ ̲̲L̲̲T̲̲D̲̲."""
82423,02338580,VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofenac diethylamine 1.16 % cutaneous gel) HALEON CANADA ULC,"mp_formal_name: ""VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofenac diethylamine 1.16 % cutaneous gel) G̲̲L̲̲A̲̲X̲̲O̲̲S̲̲M̲̲I̲̲T̲̲H̲̲K̲̲L̲̲I̲̲N̲̲E̲̲ ̲̲C̲̲O̲̲N̲̲S̲̲U̲̲M̲̲E̲̲R̲̲ ̲̲H̲̲E̲̲A̲̲L̲̲T̲̲H̲̲C̲̲A̲̲R̲̲E̲̲ ULC"" -> ""VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofenac diethylamine 1.16 % cutaneous gel) H̲̲A̲̲L̲̲E̲̲O̲̲N̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ULC"""
82979,02344319,ADVANCED RELIEF EYE DROPS (dextran 70 0.1 % and polyethylene glycol 400 1 % and povidone 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) JUNO OTC INC,"mp_formal_name: ""ADVANCED RELIEF EYE DROPS (dextran 70 0.1 % and polyethylene glycol 400 1 % and povidone 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) T̲̲E̲̲V̲̲A̲̲ ̲̲C̲̲A̲̲N̲̲A̲̲D̲̲A̲̲ ̲̲L̲̲I̲̲M̲̲I̲̲T̲̲E̲̲D̲̲"" -> ""ADVANCED RELIEF EYE DROPS (dextran 70 0.1 % and polyethylene glycol 400 1 % and povidone 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops) J̲̲U̲̲N̲̲O̲̲ ̲̲O̲̲T̲̲C̲̲ ̲̲I̲̲N̲̲C̲̲"""
