mp_code,mp_formal_name,changes
"00022772","DILANTIN (phenytoin sodium 30 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""DILANTIN (phenytoin sodium 30 mg oral capsule) PFIZER CANADA ULC"" -> ""DILANTIN (phenytoin sodium 30 mg oral capsule) UPJOHN CANADA ULC"""
"00022780","DILANTIN (phenytoin sodium 100 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""DILANTIN (phenytoin sodium 100 mg oral capsule) PFIZER CANADA ULC"" -> ""DILANTIN (phenytoin sodium 100 mg oral capsule) UPJOHN CANADA ULC"""
"00023442","DILANTIN-30 SUSPENSION (phenytoin 30 mg per 5 mL oral suspension) UPJOHN CANADA ULC","mp_formal_name: ""DILANTIN-30 SUSPENSION (phenytoin 30 mg per 5 mL oral suspension) PFIZER CANADA ULC"" -> ""DILANTIN-30 SUSPENSION (phenytoin 30 mg per 5 mL oral suspension) UPJOHN CANADA ULC"""
"00023450","DILANTIN-125 SUSPENSION (phenytoin 125 mg per 5 mL oral suspension) UPJOHN CANADA ULC","mp_formal_name: ""DILANTIN-125 SUSPENSION (phenytoin 125 mg per 5 mL oral suspension) PFIZER CANADA ULC"" -> ""DILANTIN-125 SUSPENSION (phenytoin 125 mg per 5 mL oral suspension) UPJOHN CANADA ULC"""
"00023698","DILANTIN INFATABS (phenytoin 50 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""DILANTIN INFATABS (phenytoin 50 mg oral tablet) PFIZER CANADA ULC"" -> ""DILANTIN INFATABS (phenytoin 50 mg oral tablet) UPJOHN CANADA ULC"""
"00060410","OSMITROL INJECTION 10% (mannitol 10 % solution for injection 1000 mL bag) BAXTER CORPORATION","mp_formal_name: ""OSMITROL 10% INJ USP (mannitol 10 % solution for injection 1000 mL bag) BAXTER CORPORATION"" -> ""OSMITROL INJECTION 10% (mannitol 10 % solution for injection 1000 mL bag) BAXTER CORPORATION"""
"00060437","OSMITROL INJECTION 20% (mannitol 20 % solution for injection 500 mL bag) BAXTER CORPORATION","mp_formal_name: ""OSMITROL 20% INJ USP (mannitol 20 % solution for injection 500 mL bag) BAXTER CORPORATION"" -> ""OSMITROL INJECTION 20% (mannitol 20 % solution for injection 500 mL bag) BAXTER CORPORATION"""
"00299561","CREO-RECTAL ADULTES/ADULTS (camphor 5 mg and diphenylpyraline hydrochloride 1.5 mg and guaiacol carbonate 600 mg suppository) LABORATOIRES CONFAB INC","mp_formal_name: ""CREO-RECTAL ADULTE (camphor 5 mg and diphenylpyraline hydrochloride 1.5 mg and guaiacol carbonate 600 mg suppository) LABORATOIRES CONFAB INC"" -> ""CREO-RECTAL ADULTES/ADULTS (camphor 5 mg and diphenylpyraline hydrochloride 1.5 mg and guaiacol carbonate 600 mg suppository) LABORATOIRES CONFAB INC"""
"00548359","XANAX (alprazolam 0.25 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""XANAX (alprazolam 0.25 mg oral tablet) PFIZER CANADA ULC"" -> ""XANAX (alprazolam 0.25 mg oral tablet) UPJOHN CANADA ULC"""
"00548367","XANAX (alprazolam 0.5 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""XANAX TAB 0.5MG (alprazolam 0.5 mg oral tablet) PFIZER CANADA ULC"" -> ""XANAX (alprazolam 0.5 mg oral tablet) UPJOHN CANADA ULC"""
"00723770","XANAX (alprazolam 1 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""XANAX TAB 1MG (alprazolam 1 mg oral tablet) PFIZER CANADA ULC"" -> ""XANAX (alprazolam 1 mg oral tablet) UPJOHN CANADA ULC"""
"00771376","AA-DILTIAZ (diltiazem hydrochloride 30 mg oral tablet) AA PHARMA INC","mp_formal_name: ""APO-DILTIAZ (diltiazem hydrochloride 30 mg oral tablet) APOTEX INC"" -> ""AA-DILTIAZ (diltiazem hydrochloride 30 mg oral tablet) AA PHARMA INC"""
"00771384","AA-DILTIAZ (diltiazem hydrochloride 60 mg oral tablet) AA PHARMA INC","mp_formal_name: ""APO-DILTIAZ (diltiazem hydrochloride 60 mg oral tablet) APOTEX INC"" -> ""AA-DILTIAZ (diltiazem hydrochloride 60 mg oral tablet) AA PHARMA INC"""
"00813958","XANAX TS (alprazolam 2 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""XANAX TS (alprazolam 2 mg oral tablet) PFIZER CANADA ULC"" -> ""XANAX TS (alprazolam 2 mg oral tablet) UPJOHN CANADA ULC"""
"00878928","NORVASC (amlodipine (amlodipine besylate) 5 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""NORVASC (amlodipine (amlodipine besylate) 5 mg oral tablet) PFIZER CANADA ULC"" -> ""NORVASC (amlodipine (amlodipine besylate) 5 mg oral tablet) UPJOHN CANADA ULC"""
"00878936","NORVASC (amlodipine (amlodipine besylate) 10 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""NORVASC (amlodipine (amlodipine besylate) 10 mg oral tablet) PFIZER CANADA ULC"" -> ""NORVASC (amlodipine (amlodipine besylate) 10 mg oral tablet) UPJOHN CANADA ULC"""
"01962779","ZOLOFT (sertraline (sertraline hydrochloride) 100 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""ZOLOFT CAP 100MG (sertraline (sertraline hydrochloride) 100 mg oral capsule) PFIZER CANADA ULC"" -> ""ZOLOFT (sertraline (sertraline hydrochloride) 100 mg oral capsule) UPJOHN CANADA ULC"""
"01962817","ZOLOFT (sertraline (sertraline hydrochloride) 50 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""ZOLOFT CAP 50MG (sertraline (sertraline hydrochloride) 50 mg oral capsule) PFIZER CANADA ULC"" -> ""ZOLOFT (sertraline (sertraline hydrochloride) 50 mg oral capsule) UPJOHN CANADA ULC"""
"01966294","ULONE (clofedanol hydrochloride 25 mg per 5 mL syrup) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ULONE (clofedanol hydrochloride 25 mg per 5 mL syrup) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ULONE (clofedanol hydrochloride 25 mg per 5 mL syrup) BAUSCH HEALTH, CANADA INC."""
"02084260","NEURONTIN (gabapentin 100 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""NEURONTIN CAP 100MG (gabapentin 100 mg oral capsule) PFIZER CANADA ULC"" -> ""NEURONTIN (gabapentin 100 mg oral capsule) UPJOHN CANADA ULC"""
"02084279","NEURONTIN (gabapentin 300 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""NEURONTIN CAP 300MG (gabapentin 300 mg oral capsule) PFIZER CANADA ULC"" -> ""NEURONTIN (gabapentin 300 mg oral capsule) UPJOHN CANADA ULC"""
"02084287","NEURONTIN (gabapentin 400 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""NEURONTIN CAP 400MG (gabapentin 400 mg oral capsule) PFIZER CANADA ULC"" -> ""NEURONTIN (gabapentin 400 mg oral capsule) UPJOHN CANADA ULC"""
"02132702","ZOLOFT (sertraline (sertraline hydrochloride) 25 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""ZOLOFT (sertraline (sertraline hydrochloride) 25 mg oral capsule) PFIZER CANADA ULC"" -> ""ZOLOFT (sertraline (sertraline hydrochloride) 25 mg oral capsule) UPJOHN CANADA ULC"""
"02153513","ONCOTICE (bacillus Calmette-Guérin substrain TICE 800000000 unit per vial powder for solution for injection) MERCK CANADA INC","ADDED"
"02230711","LIPITOR (atorvastatin (atorvastatin calcium) 10 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""LIPITOR (atorvastatin (atorvastatin calcium) 10 mg oral tablet) PFIZER CANADA ULC"" -> ""LIPITOR (atorvastatin (atorvastatin calcium) 10 mg oral tablet) UPJOHN CANADA ULC"""
"02230713","LIPITOR (atorvastatin (atorvastatin calcium) 20 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""LIPITOR (atorvastatin (atorvastatin calcium) 20 mg oral tablet) PFIZER CANADA ULC"" -> ""LIPITOR (atorvastatin (atorvastatin calcium) 20 mg oral tablet) UPJOHN CANADA ULC"""
"02230714","LIPITOR (atorvastatin (atorvastatin calcium) 40 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""LIPITOR (atorvastatin (atorvastatin calcium) 40 mg oral tablet) PFIZER CANADA ULC"" -> ""LIPITOR (atorvastatin (atorvastatin calcium) 40 mg oral tablet) UPJOHN CANADA ULC"""
"02231493","XALATAN (latanoprost 50 mcg per mL ophthalmic drops) UPJOHN CANADA ULC","mp_formal_name: ""XALATAN (latanoprost 50 mcg per mL ophthalmic drops) PFIZER CANADA ULC"" -> ""XALATAN (latanoprost 50 mcg per mL ophthalmic drops) UPJOHN CANADA ULC"""
"02236951","SEROQUEL (quetiapine (quetiapine fumarate) 25 mg oral tablet) ASTRAZENECA CANADA INC","mp_formal_name: ""SEROQUEL TAB 25MG (quetiapine (quetiapine fumarate) 25 mg oral tablet) ASTRAZENECA CANADA INC"" -> ""SEROQUEL (quetiapine (quetiapine fumarate) 25 mg oral tablet) ASTRAZENECA CANADA INC"""
"02236952","SEROQUEL (quetiapine (quetiapine fumarate) 100 mg oral tablet) ASTRAZENECA CANADA INC","mp_formal_name: ""SEROQUEL TAB 100MG (quetiapine (quetiapine fumarate) 100 mg oral tablet) ASTRAZENECA CANADA INC"" -> ""SEROQUEL (quetiapine (quetiapine fumarate) 100 mg oral tablet) ASTRAZENECA CANADA INC"""
"02236953","SEROQUEL (quetiapine (quetiapine fumarate) 200 mg oral tablet) ASTRAZENECA CANADA INC","mp_formal_name: ""SEROQUEL TAB 200MG (quetiapine (quetiapine fumarate) 200 mg oral tablet) ASTRAZENECA CANADA INC"" -> ""SEROQUEL (quetiapine (quetiapine fumarate) 200 mg oral tablet) ASTRAZENECA CANADA INC"""
"02237279","EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) PFIZER CANADA ULC"" -> ""EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) UPJOHN CANADA ULC"""
"02237280","EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) PFIZER CANADA ULC"" -> ""EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) UPJOHN CANADA ULC"""
"02237282","EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) PFIZER CANADA ULC"" -> ""EFFEXOR XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) UPJOHN CANADA ULC"""
"02239717","NEURONTIN (gabapentin 600 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""NEURONTIN 600MG (gabapentin 600 mg oral tablet) PFIZER CANADA ULC"" -> ""NEURONTIN (gabapentin 600 mg oral tablet) UPJOHN CANADA ULC"""
"02239718","NEURONTIN (gabapentin 800 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""NEURONTIN 800MG (gabapentin 800 mg oral tablet) PFIZER CANADA ULC"" -> ""NEURONTIN (gabapentin 800 mg oral tablet) UPJOHN CANADA ULC"""
"02239766","VIAGRA (sildenafil (sildenafil citrate) 25 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""VIAGRA (sildenafil (sildenafil citrate) 25 mg oral tablet) PFIZER CANADA ULC"" -> ""VIAGRA (sildenafil (sildenafil citrate) 25 mg oral tablet) UPJOHN CANADA ULC"""
"02239767","VIAGRA (sildenafil (sildenafil citrate) 50 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""VIAGRA (sildenafil (sildenafil citrate) 50 mg oral tablet) PFIZER CANADA ULC"" -> ""VIAGRA (sildenafil (sildenafil citrate) 50 mg oral tablet) UPJOHN CANADA ULC"""
"02239768","VIAGRA (sildenafil (sildenafil citrate) 100 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""VIAGRA (sildenafil (sildenafil citrate) 100 mg oral tablet) PFIZER CANADA ULC"" -> ""VIAGRA (sildenafil (sildenafil citrate) 100 mg oral tablet) UPJOHN CANADA ULC"""
"02239941","CELEBREX (celecoxib 100 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""CELEBREX (celecoxib 100 mg oral capsule) PFIZER CANADA ULC"" -> ""CELEBREX (celecoxib 100 mg oral capsule) UPJOHN CANADA ULC"""
"02239942","CELEBREX (celecoxib 200 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""CELEBREX (celecoxib 200 mg oral capsule) PFIZER CANADA ULC"" -> ""CELEBREX (celecoxib 200 mg oral capsule) UPJOHN CANADA ULC"""
"02242367","VISUDYNE (verteporfin 15 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""VISUDYNE (verteporfin 15 mg per vial powder for solution for injection) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VISUDYNE (verteporfin 15 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"02243097","LIPITOR (atorvastatin (atorvastatin calcium) 80 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""LIPITOR (atorvastatin (atorvastatin calcium) 80 mg oral tablet) PFIZER CANADA ULC"" -> ""LIPITOR (atorvastatin (atorvastatin calcium) 80 mg oral tablet) UPJOHN CANADA ULC"""
"02243835","ARGATROBAN (argatroban 250 mg per 2.5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","mp_formal_name: ""ARGATROBAN (argatroban 250 mg per 2.5 mL solution for injection vial) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""ARGATROBAN (argatroban 250 mg per 2.5 mL solution for injection vial) SANDOZ CANADA INCORPORATED"""
"02244107","SEROQUEL (quetiapine (quetiapine fumarate) 300 mg oral tablet) ASTRAZENECA CANADA INC","mp_formal_name: ""SEROQUEL 300 MG (quetiapine (quetiapine fumarate) 300 mg oral tablet) ASTRAZENECA CANADA INC"" -> ""SEROQUEL (quetiapine (quetiapine fumarate) 300 mg oral tablet) ASTRAZENECA CANADA INC"""
"02246619","XALACOM (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) UPJOHN CANADA ULC","mp_formal_name: ""XALACOM (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) PFIZER CANADA ULC"" -> ""XALACOM (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) UPJOHN CANADA ULC"""
"02248686","ACT ETIDRONATE (etidronate disodium 200 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ETIDRONATE (etidronate disodium 200 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT ETIDRONATE (etidronate disodium 200 mg oral tablet) TEVA CANADA LIMITED"""
"02256290","RELPAX (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""RELPAX (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) PFIZER CANADA ULC"" -> ""RELPAX (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) UPJOHN CANADA ULC"""
"02256304","RELPAX (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""RELPAX (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) PFIZER CANADA ULC"" -> ""RELPAX (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) UPJOHN CANADA ULC"""
"02268418","LYRICA (pregabalin 25 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""LYRICA (pregabalin 25 mg oral capsule) PFIZER CANADA ULC"" -> ""LYRICA (pregabalin 25 mg oral capsule) UPJOHN CANADA ULC"""
"02268426","LYRICA (pregabalin 50 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""LYRICA (pregabalin 50 mg oral capsule) PFIZER CANADA ULC"" -> ""LYRICA (pregabalin 50 mg oral capsule) UPJOHN CANADA ULC"""
"02268434","LYRICA (pregabalin 75 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""LYRICA (pregabalin 75 mg oral capsule) PFIZER CANADA ULC"" -> ""LYRICA (pregabalin 75 mg oral capsule) UPJOHN CANADA ULC"""
"02268450","LYRICA (pregabalin 150 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""LYRICA (pregabalin 150 mg oral capsule) PFIZER CANADA ULC"" -> ""LYRICA (pregabalin 150 mg oral capsule) UPJOHN CANADA ULC"""
"02268477","LYRICA (pregabalin 225 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""LYRICA (pregabalin 225 mg oral capsule) PFIZER CANADA ULC"" -> ""LYRICA (pregabalin 225 mg oral capsule) UPJOHN CANADA ULC"""
"02268485","LYRICA (pregabalin 300 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""LYRICA (pregabalin 300 mg oral capsule) PFIZER CANADA ULC"" -> ""LYRICA (pregabalin 300 mg oral capsule) UPJOHN CANADA ULC"""
"02271931","ACT ZOPICLONE (zopiclone 5 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ZOPICLONE (zopiclone 5 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT ZOPICLONE (zopiclone 5 mg oral tablet) TEVA CANADA LIMITED"""
"02271958","ACT ZOPICLONE (zopiclone 7.5 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ZOPICLONE (zopiclone 7.5 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT ZOPICLONE (zopiclone 7.5 mg oral tablet) TEVA CANADA LIMITED"""
"02273233","CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) UPJOHN CANADA ULC"""
"02273241","CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) UPJOHN CANADA ULC"""
"02273268","CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) UPJOHN CANADA ULC"""
"02273276","CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet) UPJOHN CANADA ULC"""
"02273284","CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) UPJOHN CANADA ULC"""
"02273292","CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) UPJOHN CANADA ULC"""
"02273306","CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) UPJOHN CANADA ULC"""
"02273314","CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet) PFIZER CANADA ULC"" -> ""CADUET (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet) UPJOHN CANADA ULC"""
"02296349","ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) TEVA CANADA LIMITED"""
"02296357","ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) TEVA CANADA LIMITED"""
"02298597","ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 20 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 20 mg oral capsule) PFIZER CANADA ULC"" -> ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 20 mg oral capsule) UPJOHN CANADA ULC"""
"02298600","ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 40 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 40 mg oral capsule) PFIZER CANADA ULC"" -> ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 40 mg oral capsule) UPJOHN CANADA ULC"""
"02298619","ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 60 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 60 mg oral capsule) PFIZER CANADA ULC"" -> ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 60 mg oral capsule) UPJOHN CANADA ULC"""
"02298627","ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 80 mg oral capsule) UPJOHN CANADA ULC","mp_formal_name: ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 80 mg oral capsule) PFIZER CANADA ULC"" -> ""ZELDOX (ziprasidone (ziprasidone hydrochloride monohydrate) 80 mg oral capsule) UPJOHN CANADA ULC"""
"02316846","TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 0.25 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ROPINIROLE (ropinirole (ropinirole hydrochloride) 0.25 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 0.25 mg oral tablet) TEVA CANADA LIMITED"""
"02316854","TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 1 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ROPINIROLE (ropinirole (ropinirole hydrochloride) 1 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 1 mg oral tablet) TEVA CANADA LIMITED"""
"02316862","TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 2 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ROPINIROLE (ropinirole (ropinirole hydrochloride) 2 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 2 mg oral tablet) TEVA CANADA LIMITED"""
"02316870","TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 5 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT ROPINIROLE (ropinirole (ropinirole hydrochloride) 5 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (ropinirole hydrochloride) 5 mg oral tablet) TEVA CANADA LIMITED"""
"02323052","INSPRA (eplerenone 25 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""INSPRA (eplerenone 25 mg oral tablet) PFIZER CANADA ULC"" -> ""INSPRA (eplerenone 25 mg oral tablet) UPJOHN CANADA ULC"""
"02323060","INSPRA (eplerenone 50 mg oral tablet) UPJOHN CANADA ULC","mp_formal_name: ""INSPRA (eplerenone 50 mg oral tablet) PFIZER CANADA ULC"" -> ""INSPRA (eplerenone 50 mg oral tablet) UPJOHN CANADA ULC"""
"02324024","PREZISTA (darunavir (darunavir ethanolate) 600 mg oral tablet) JANSSEN INC","ntp_code: ""9014292"" -> ""9004524"""
