drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"59887","MARKETED","1997-11-13","DORMANT","2020-07-24","02236466"
"74370","MARKETED","2017-08-01","APPROVED","2004-09-10","02258501"
"79621","MARKETED","2020-03-11","APPROVED","2008-05-09","02310589"
"80645","MARKETED","2020-08-06","DORMANT","2019-07-02","02321033"
"83396","MARKETED","2020-05-06","APPROVED","2010-04-07","02348616"
"83603","MARKETED","2012-01-02","DORMANT","2019-07-29","02350823"
"85148","MARKETED","2017-08-01","APPROVED","2011-04-08","02366630"
"87548","MARKETED","2020-07-01","APPROVED","2012-07-18","02390035"
"87551","MARKETED","2020-07-01","APPROVED","2012-07-18","02390043"
"89409","MARKETED","2020-07-24","APPROVED","2019-01-14","02409380"
"89642","MARKETED","2020-08-03","APPROVED","2013-08-28","02411830"
"89862","MARKETED","2020-08-05","DORMANT","2018-06-18","02413973"
"91106","MARKETED","2020-06-23","DORMANT","2019-08-14","02426471"
"92289","MARKETED","2018-04-01","APPROVED","2015-03-10","02438526"
"92540","MARKETED","2015-07-24","APPROVED","2015-06-17","02441039"
"92770","MARKETED","2016-02-05","APPROVED","2015-06-24","02443147"
"93317","MARKETED","2017-07-12","APPROVED","2015-10-14","02447592"
"93421","MARKETED","2017-02-28","APPROVED","2015-10-28","02448521"
"94292","MARKETED","2020-06-22","APPROVED","2020-06-19","02456079"
"96431","MARKETED","2020-08-18","APPROVED","2018-03-26","02474263"
"97086","MARKETED","2019-11-14","APPROVED","2018-08-23","02480336"
"97175","MARKETED","2019-11-21","APPROVED","2018-10-03","02481421"
"97234","MARKETED","2019-10-27","APPROVED","2018-10-29","02481863"
"97240","MARKETED","2020-07-20","APPROVED","2018-10-24","02481936"
"97241","MARKETED","2020-07-20","APPROVED","2018-10-24","02481928"
"97286","MARKETED","2020-07-20","APPROVED","2018-11-05","02482401"
"97287","MARKETED","2020-07-20","APPROVED","2018-11-05","02482428"
"97533","MARKETED","2020-08-07","APPROVED","2019-01-22","02485079"
"97708","MARKETED","2020-03-26","APPROVED","2019-03-27","02486938"
"97772","MARKETED","2020-01-01","APPROVED","2019-04-17","02487578"
"97847","MARKETED","2020-07-29","APPROVED","2019-05-10","02488361"
"97864","MARKETED","2019-08-30","APPROVED","2019-05-14","02488558"
"97915","MARKETED","2020-01-27","APPROVED","2019-05-28","02489090"
"97916","MARKETED","2020-06-04","APPROVED","2019-05-29","02489104"
"97917","MARKETED","2020-05-29","APPROVED","2019-05-29","02489112"
"98280","MARKETED","2020-07-29","APPROVED","2019-11-13","02492806"
"98307","MARKETED","2020-05-01","APPROVED","2019-10-08","02493098"
"98415","MARKETED","2020-07-30","APPROVED","2019-11-13","02494116"
"98464","MARKETED","2020-05-05","APPROVED","2019-12-03","02494647"
"98519","MARKETED","2020-07-15","APPROVED","2020-01-02","02495260"
"98520","MARKETED","2020-07-15","APPROVED","2020-01-02","02495279"
"98521","MARKETED","2020-07-15","APPROVED","2020-01-02","02495287"
"98522","MARKETED","2020-07-15","APPROVED","2020-01-02","02495295"
"98523","MARKETED","2020-07-15","APPROVED","2020-01-02","02495309"
"98524","MARKETED","2020-07-15","APPROVED","2020-01-02","02495317"
"98525","MARKETED","2020-07-15","APPROVED","2020-01-02","02495325"
"98526","MARKETED","2020-07-15","APPROVED","2020-01-02","02495333"
"98538","MARKETED","2020-03-24","APPROVED","2020-01-06","02495465"
"98539","MARKETED","2020-03-24","APPROVED","2020-01-06","02495473"
"98554","MARKETED","2020-08-24","APPROVED","2020-01-31","02495643"
"98569","MARKETED","2020-06-26","APPROVED","2020-01-21","02495791"
"98581","MARKETED","2020-07-03","APPROVED","2020-01-28","02495910"
"98582","MARKETED","2020-07-03","APPROVED","2020-01-28","02495929"
"98583","MARKETED","2020-07-03","APPROVED","2020-01-28","02495937"
"98626","MARKETED","2020-07-21","APPROVED","2020-02-19","02496380"
"98627","MARKETED","2020-08-19","APPROVED","2020-02-19","02496399"
"98634","MARKETED","2020-08-20","APPROVED","2020-02-21","02496461"
"98635","MARKETED","2020-08-19","APPROVED","2020-02-21","02496488"
"98638","MARKETED","2020-08-05","APPROVED","2020-02-24","02496526"
"98697","MARKETED","2020-08-04","APPROVED","2020-03-11","02497107"
"98701","MARKETED","2020-07-18","APPROVED","2020-05-21","02497166"
"98765","MARKETED","2020-08-04","APPROVED","2020-04-09","02497859"
"98767","MARKETED","2020-07-08","APPROVED","2020-04-07","02497867"
"98809","MARKETED","2020-05-22","APPROVED","2020-04-28","02498316"
"98847","MARKETED","2020-08-19","APPROVED","2020-05-06","02498685"
"98848","MARKETED","2020-08-19","APPROVED","2020-05-06","02498693"
"98849","MARKETED","2020-08-19","APPROVED","2020-05-06","02498707"
"98871","MARKETED","2020-07-15","APPROVED","2020-05-08","02498995"
"98909","MARKETED","2020-08-04","APPROVED","2020-05-21","02499355"
"98910","MARKETED","2020-08-04","APPROVED","2020-05-21","02499363"
"98911","MARKETED","2020-08-04","APPROVED","2020-05-21","02499371"
