drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"10991","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-11-16","00874043"
"10992","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-11-16","00874051"
"10993","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-11-16","00874078"
"11260","CANCELLED POST MARKET","2021-12-17","DORMANT","2019-07-29","00582301"
"11341","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2019-07-18","00703419"
"11922","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","1991-12-31","01945416"
"1705","CANCELLED POST MARKET","2021-11-29","CANCELLED POST MARKET","2003-03-19","00270644"
"51746","DORMANT","2021-12-10","DORMANT","2020-07-24","02232318"
"18968","CANCELLED POST MARKET","2021-12-10","MARKETED","2012-08-31","02112736"
"2030","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-07-20","00285544"
"28516","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","1995-12-13","02091550"
"43361","CANCELLED POST MARKET","2021-11-10","MARKETED","2011-03-25","02223406"
"48204","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","1996-10-16","02229850"
"50053","CANCELLED POST MARKET","2021-11-26","MARKETED","1997-04-10","02230784"
"50153","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2020-07-29","02230877"
"50154","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2019-07-31","02230878"
"50856","CANCELLED PRE MARKET","2021-12-10","APPROVED","1997-06-12","02231514"
"5617","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-07-20","00432407"
"60181","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","1997-11-14","02236889"
"60445","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2017-08-30","02237130"
"60446","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2017-08-30","02237131"
"60898","CANCELLED POST MARKET","2021-12-23","CANCELLED POST MARKET","2012-09-04","02237560"
"6129","CANCELLED POST MARKET","2021-12-23","MARKETED","2010-12-03","00596965"
"61408","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2018-04-19","02238027"
"62354","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2010-06-09","02238913"
"62569","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","1998-11-12","02239114"
"64098","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","1999-06-25","02240528"
"65033","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","1999-12-08","02241397"
"65034","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","1999-12-08","02241398"
"66170","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2010-09-16","02242451"
"70098","CANCELLED POST MARKET","2021-12-13","MARKETED","2018-08-07","02245972"
"70566","CANCELLED PRE MARKET","2021-12-10","APPROVED","2020-09-21","02246396"
"70678","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2002-08-26","02246501"
"70915","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2011-01-01","02246718"
"71132","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2002-11-22","02246905"
"72295","CANCELLED POST MARKET","2021-11-30","MARKETED","2003-10-01","02247985"
"73358","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2004-01-27","02248976"
"73395","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2019-08-26","02249081"
"73575","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2004-03-16","02250802"
"73672","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2004-03-29","02251817"
"73722","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2012-11-02","02252368"
"73771","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2004-04-20","02252775"
"73857","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2004-05-07","02253615"
"74362","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2004-09-09","02258412"
"74517","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2018-08-08","02259915"
"75192","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2005-03-18","02266490"
"75281","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2005-04-20","02267403"
"75678","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2005-09-07","02271311"
"76433","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2006-03-10","02278766"
"76672","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2006-05-31","02281058"
"76874","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2006-07-05","02283115"
"77810","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2018-03-07","02292742"
"77811","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2018-03-07","02292750"
"77814","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2018-03-07","02292785"
"78241","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-06-29","02297078"
"78252","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-07-04","02297140"
"78253","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-07-05","02297159"
"78254","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-07-05","02297167"
"78293","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-07-13","02297590"
"78294","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-07-13","02297604"
"78295","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-07-13","02297612"
"78296","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2007-07-13","02297620"
"78321","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2016-08-17","02297892"
"80908","CANCELLED PRE MARKET","2021-12-01","APPROVED","2009-05-06","02323575"
"80909","CANCELLED PRE MARKET","2021-12-01","APPROVED","2009-05-06","02323583"
"80910","CANCELLED PRE MARKET","2021-12-01","APPROVED","2009-05-06","02323591"
"80921","CANCELLED PRE MARKET","2021-12-01","APPROVED","2009-05-06","02323710"
"80922","CANCELLED PRE MARKET","2021-12-01","APPROVED","2009-05-06","02323729"
"83051","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2017-08-04","02345064"
"83451","CANCELLED POST MARKET","2021-12-01","MARKETED","2014-07-12","02349191"
"83452","CANCELLED POST MARKET","2021-12-01","MARKETED","2014-07-12","02349205"
"83628","CANCELLED POST MARKET","2021-12-13","DORMANT","2018-01-11","02351072"
"83629","CANCELLED POST MARKET","2021-12-13","MARKETED","2014-08-22","02351080"
"83630","CANCELLED POST MARKET","2021-12-13","MARKETED","2014-08-22","02351099"
"83844","CANCELLED POST MARKET","2021-12-21","DORMANT","2021-07-26","02353229"
"83845","CANCELLED POST MARKET","2021-12-21","DORMANT","2021-07-26","02353237"
"83883","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2010-06-30","02353636"
"83884","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2010-06-30","02353644"
"83885","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2010-06-30","02353652"
"84673","CANCELLED POST MARKET","2021-12-06","MARKETED","2018-08-31","02361663"
"84963","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-09-09","02364743"
"84964","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-09-09","02364751"
"84992","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-09-26","02365057"
"84993","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-09-26","02365065"
"84994","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-09-26","02365073"
"84995","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-09-26","02365081"
"85725","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-08-16","02372096"
"85842","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2011-09-02","02373262"
"86622","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2012-02-21","02380412"
"86623","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2012-02-21","02380420"
"86624","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2012-02-21","02380439"
"86725","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2012-03-07","02381419"
"87689","CANCELLED POST MARKET","2021-12-08","MARKETED","2012-10-01","02391562"
"87690","CANCELLED POST MARKET","2021-12-08","MARKETED","2012-10-01","02391570"
"87702","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2012-08-10","02391708"
"88006","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2012-10-29","02394928"
"88059","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2017-09-13","02395509"
"88122","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2012-10-30","02396165"
"88460","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-01-04","02399741"
"88950","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-04-12","02404702"
"88952","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-04-12","02404729"
"88953","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-04-12","02404737"
"88955","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-04-12","02404745"
"89080","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-04-25","02406055"
"89664","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-08-30","02412055"
"89719","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2017-09-12","02412519"
"90260","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-12-18","02418002"
"90261","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-12-18","02418010"
"90262","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2013-12-18","02418029"
"91551","CANCELLED POST MARKET","2021-07-31","MARKETED","2014-11-17","02431076"
"92250","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438127"
"92251","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438135"
"92252","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438143"
"92253","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438151"
"92254","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438178"
"92255","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438186"
"92256","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438194"
"92257","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-03","02438208"
"92368","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","DORMANT","2019-08-14","02439301"
"92389","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-03-31","02439506"
"92527","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-05-04","02440903"
"93040","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2017-01-30","02445174"
"93260","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2016-11-03","02447029"
"93261","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2016-11-03","02447037"
"93512","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2015-11-20","02449285"
"94709","CANCELLED POST MARKET","2021-12-09","MARKETED","2016-12-21","02459760"
"94860","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2017-01-27","02461102"
"94983","CANCELLED PRE MARKET","2021-12-13","APPROVED","2017-03-09","02462095"
"94984","CANCELLED PRE MARKET","2021-12-13","APPROVED","2017-03-09","02462109"
"95294","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2017-06-09","02464799"
"95293","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2017-06-09","02464780"
"95905","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2017-11-24","02470101"
"95906","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2017-11-24","02470128"
"96426","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2018-03-23","02474190"
"96428","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2018-03-23","02474204"
"96429","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2018-03-23","02474212"
"97361","CANCELLED PRE MARKET","2021-12-22","APPROVED","2018-11-23","02483157"
"96931","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2018-07-06","02478536"
"97481","CANCELLED POST MARKET","2021-12-03","MARKETED","2019-08-14","02484501"
"97482","CANCELLED PRE MARKET","2021-12-03","APPROVED","2019-01-07","02484528"
"97892","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2019-08-06","02488841"
"98744","CANCELLED PRE MARKET","2021-11-29","APPROVED","2020-03-30","02497646"
"98858","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-05-06","02498847"
"98920","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-05-21","02499460"
"98923","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-05-21","02499495"
"98933","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-05-25","02499606"
"98959","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-06-02","02499886"
"99056","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-06-19","02500906"
"99061","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2020-09-15","02500957"
"99083","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-06-26","02501198"
"99123","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-07-06","02501619"
"99168","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-07-13","02502089"
"99185","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","MARKETED","2020-10-28","02502275"
"99205","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-07-20","02502496"
"99207","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-07-20","02502518"
"99247","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-07-29","02502941"
"99257","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-08-04","02503069"
"99340","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-08-19","02503948"
"99416","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-09-03","02504774"
"99476","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-09-21","02505428"
"99477","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-09-22","02505436"
"99589","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-10-09","02506521"
"99833","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-11-30","02509016"
"99888","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2020-12-09","02509598"
"99910","CANCELLED PRE MARKET","2021-11-30","APPROVED","2020-12-15","02509822"
"99928","CANCELLED POST MARKET","2021-11-30","MARKETED","2021-01-08","02510022"
"99985","CANCELLED POST MARKET","2021-11-30","MARKETED","2021-04-29","02510650"
"99995","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","APPROVED","2021-01-08","02510774"
"43367","DORMANT","2021-12-02","DORMANT","2017-08-04","02223511"
"43368","DORMANT","2021-12-02","DORMANT","2017-08-04","02223538"
"51745","DORMANT","2021-12-10","DORMANT","2020-07-24","02232317"
"65584","DORMANT","2021-12-10","MARKETED","2017-09-07","02241914"
"76987","DORMANT","2021-02-12","MARKETED","2016-06-10","02284294"
"80280","DORMANT","2021-12-09","MARKETED","2008-09-29","02317257"
"82160","DORMANT","2021-12-09","MARKETED","2010-02-05","02336022"
"83568","DORMANT","2021-12-01","MARKETED","2015-08-26","02350475"
"83569","DORMANT","2021-12-01","MARKETED","2015-08-26","02350483"
"83570","DORMANT","2021-12-01","MARKETED","2015-08-26","02350491"
"83571","DORMANT","2021-12-01","MARKETED","2015-08-26","02350505"
"87251","DORMANT","2021-11-03","MARKETED","2012-11-15","02386933"
"88209","DORMANT","2021-12-07","DORMANT","2021-07-26","02397099"
"88634","DORMANT","2021-12-09","MARKETED","2016-11-01","02401444"
"88635","DORMANT","2021-12-09","MARKETED","2016-11-01","02401452"
"88907","DORMANT","2021-12-09","MARKETED","2016-12-07","02404281"
"89455","DORMANT","2021-12-07","DORMANT","2017-07-31","02409895"
"91336","DORMANT","2021-12-10","DORMANT","2018-03-23","02428911"
"91337","DORMANT","2021-12-10","DORMANT","2018-03-23","02428938"
"18350","APPROVED","2021-12-07","CANCELLED POST MARKET","2012-09-04","02163772"
"19817","APPROVED","2021-12-07","CANCELLED POST MARKET","2012-09-04","02200996"
"61803","APPROVED","2021-12-02","APPROVED","1998-07-06","02238390"
"66132","APPROVED","2021-12-02","APPROVED","2000-06-08","02242420"
"70160","APPROVED","2021-12-02","APPROVED","2002-05-29","02246031"
"70173","APPROVED","2021-12-02","APPROVED","2002-05-30","02246042"
"62801","APPROVED","2021-12-02","APPROVED","1998-12-14","02239332"
"71710","APPROVED","2021-12-02","APPROVED","2003-04-04","02247462"
"71711","APPROVED","2021-12-02","APPROVED","2003-04-04","02247463"
"71712","APPROVED","2021-12-02","APPROVED","2003-04-04","02247464"
"90778","APPROVED","2021-12-16","APPROVED","2021-08-30","02423057"
"90779","APPROVED","2021-12-16","APPROVED","2021-08-30","02423065"
"100520","APPROVED","2021-12-20","APPROVED","2021-05-11","02515806"
"89454","APPROVED","2021-12-07","APPROVED","2013-08-27","02409887"
