drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
73002,02248645,ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) HALEON CANADA ULC,maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,chlorphéniramine et ibuprofène et pseudoéphédrine,"mp_fr_description: ""ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
75304,02267632,ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) HALEON CANADA ULC,maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,chlorphéniramine et ibuprofène et pseudoéphédrine,"mp_fr_description: ""ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
75412,02268701,CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) HALEON CANADA ULC,maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale,chlorphéniramine et ibuprofène et pseudoéphédrine,"mp_fr_description: ""CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
84091,02355701,ADVIL MUSCLE AND JOINT (ibuprofène 400 mg comprimé oral) HALEON CANADA ULC,ibuprofène 400 mg comprimé oral,ibuprofène,"mp_fr_description: ""ADVIL MUSCLE AND JOINT (ibuprofène 400 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL MUSCLE AND JOINT (ibuprofène 400 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
88061,02395525,"PRO-TELMISARTAN-HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) PRO DOC LIMITEE","hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral",hydrochlorothiazide et telmisartan,"mp_fr_description: ""TELMISARTAN-HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲TELMISARTAN-HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) PRO DOC LIMITEE"""
88062,02395533,PRO-TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) PRO DOC LIMITEE,hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral,hydrochlorothiazide et telmisartan,"mp_fr_description: ""TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) PRO DOC LIMITEE"""
92825,02443562,ADVIL 12 HOUR (ibuprofène 600 mg comprimé oral à libération prolongée) HALEON CANADA ULC,ibuprofène 600 mg comprimé oral à libération prolongée,ibuprofène,"mp_fr_description: ""ADVIL 12 HOUR (ibuprofène 600 mg comprimé oral à libération prolongée) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL 12 HOUR (ibuprofène 600 mg comprimé oral à libération prolongée) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
94139,02454696,SN-FENOFIBRATE E (fénofibrate 145 mg comprimé oral) SUN PHARMA CANADA INC,fénofibrate 145 mg comprimé oral,fénofibrate,"mp_fr_description: ""T̲A̲R̲O̲-FENOFIBRATE E (fénofibrate 145 mg comprimé oral) SUN PHARMA CANADA INC"" -> ""S̲N̲-FENOFIBRATE E (fénofibrate 145 mg comprimé oral) SUN PHARMA CANADA INC"""
96058,02471469,OZEMPIC MULTI-DOSE PRE-FILLED PEN DISPENSES 1 MG DOSES (sémaglutide 1 mg par actionnement solution injectable stylo prérempli) NOVO NORDISK CANADA INC,sémaglutide 1 mg par actionnement solution injectable stylo prérempli,sémaglutide,"mp_fr_description: ""OZEMPIC MULTIDOSE PREFILLED PEN DISPENSES 1MG DOSE (sémaglutide 1 mg par actionnement solution injectable stylo prérempli) NOVO NORDISK CANADA INC"" -> ""OZEMPIC MULTI-̲DOSE PRE-̲FILLED PEN DISPENSES 1 ̲MG DOSES̲ (sémaglutide 1 mg par actionnement solution injectable stylo prérempli) NOVO NORDISK CANADA INC"""
96076,02471604,"ADVIL COLD, SINUS & FLU EXTRA STRENGTH (maléate de chlorphéniramine 4 mg et ibuprofène 400 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral) HALEON CANADA ULC",maléate de chlorphéniramine 4 mg et ibuprofène 400 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral,chlorphéniramine et ibuprofène et pseudoéphédrine,"mp_fr_description: ""ADVIL COLD, SINUS & FLU EXTRA STRENGTH (maléate de chlorphéniramine 4 mg et ibuprofène 400 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD, SINUS & FLU EXTRA STRENGTH (maléate de chlorphéniramine 4 mg et ibuprofène 400 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
98204,02492032,"TALZENNA (talazoparib (tosylate de talazoparib) 0,25 mg capsule orale) PFIZER CANADA ULC","talazoparib (tosylate de talazoparib) 0,25 mg capsule orale",talazoparib,ADDED
101648,02527421,AURO-ESLICARBAZEPINE (acétate d'eslicarbazépine 200 mg comprimé oral) AURO PHARMA INC,acétate d'eslicarbazépine 200 mg comprimé oral,eslicarbazépine,ADDED
101649,02527448,AURO-ESLICARBAZEPINE (acétate d'eslicarbazépine 400 mg comprimé oral) AURO PHARMA INC,acétate d'eslicarbazépine 400 mg comprimé oral,eslicarbazépine,ADDED
101650,02527456,AURO-ESLICARBAZEPINE (acétate d'eslicarbazépine 600 mg comprimé oral) AURO PHARMA INC,acétate d'eslicarbazépine 600 mg comprimé oral,eslicarbazépine,ADDED
101651,02527464,AURO-ESLICARBAZEPINE (acétate d'eslicarbazépine 800 mg comprimé oral) AURO PHARMA INC,acétate d'eslicarbazépine 800 mg comprimé oral,eslicarbazépine,ADDED
101967,02530538,NRA-DOCUSATE SODIUM (docusate sodique 100 mg capsule orale) NORA PHARMA INC,docusate sodique 100 mg capsule orale,docusate,ADDED
102335,02534444,APO-LISDEXAMFETAMINE CHEWABLE TABLETS (dimésylate de lisdexamfétamine 10 mg comprimé à croquer) APOTEX INC,dimésylate de lisdexamfétamine 10 mg comprimé à croquer,lisdexamfétamine,ADDED
102337,02534452,APO-LISDEXAMFETAMINE CHEWABLE TABLETS (dimésylate de lisdexamfétamine 20 mg comprimé à croquer) APOTEX INC,dimésylate de lisdexamfétamine 20 mg comprimé à croquer,lisdexamfétamine,ADDED
102338,02534460,APO-LISDEXAMFETAMINE CHEWABLE TABLETS (dimésylate de lisdexamfétamine 30 mg comprimé à croquer) APOTEX INC,dimésylate de lisdexamfétamine 30 mg comprimé à croquer,lisdexamfétamine,ADDED
102339,02534479,APO-LISDEXAMFETAMINE CHEWABLE TABLETS (dimésylate de lisdexamfétamine 40 mg comprimé à croquer) APOTEX INC,dimésylate de lisdexamfétamine 40 mg comprimé à croquer,lisdexamfétamine,ADDED
102340,02534487,APO-LISDEXAMFETAMINE CHEWABLE TABLETS (dimésylate de lisdexamfétamine 50 mg comprimé à croquer) APOTEX INC,dimésylate de lisdexamfétamine 50 mg comprimé à croquer,lisdexamfétamine,ADDED
102341,02534495,APO-LISDEXAMFETAMINE CHEWABLE TABLETS (dimésylate de lisdexamfétamine 60 mg comprimé à croquer) APOTEX INC,dimésylate de lisdexamfétamine 60 mg comprimé à croquer,lisdexamfétamine,ADDED
102669,02537931,APO-ESLICARBAZEPINE (acétate d'eslicarbazépine 200 mg comprimé oral) APOTEX INC,acétate d'eslicarbazépine 200 mg comprimé oral,eslicarbazépine,ADDED
102670,02537958,APO-ESLICARBAZEPINE (acétate d'eslicarbazépine 400 mg comprimé oral) APOTEX INC,acétate d'eslicarbazépine 400 mg comprimé oral,eslicarbazépine,ADDED
102671,02537966,APO-ESLICARBAZEPINE (acétate d'eslicarbazépine 600 mg comprimé oral) APOTEX INC,acétate d'eslicarbazépine 600 mg comprimé oral,eslicarbazépine,ADDED
102672,02537974,APO-ESLICARBAZEPINE (acétate d'eslicarbazépine 800 mg comprimé oral) APOTEX INC,acétate d'eslicarbazépine 800 mg comprimé oral,eslicarbazépine,ADDED
103103,02542463,UPH-SILDENAFIL (sildénafil (citrate de sildénafil) 100 mg comprimé oral) UPHEALTH PHARMA INC.,sildénafil (citrate de sildénafil) 100 mg comprimé oral,sildénafil,ADDED
103563,02546965,"MINT-VARENICLINE (varénicline (tartrate de varénicline) 0,5 mg comprimé oral avec varénicline (tartrate de varénicline) 1 mg comprimé oral) MINT PHARMACEUTICALS INC","varénicline (tartrate de varénicline) 0,5 mg comprimé oral avec varénicline (tartrate de varénicline) 1 mg comprimé oral",varénicline,ADDED
103698,02548089,"JAMP TRAVOPROST Z (travoprost 0,004 % gouttes ophtalmiques) JAMP PHARMA CORPORATION","travoprost 0,004 % gouttes ophtalmiques",travoprost,ADDED
103759,02548747,PRZ-METOCLOPRAMIDE (chlorhydrate de métoclopramide 5 mg comprimé oral) PHARMARIS CANADA INC,chlorhydrate de métoclopramide 5 mg comprimé oral,métoclopramide,ADDED
103760,02548755,PRZ-METOCLOPRAMIDE (chlorhydrate de métoclopramide 10 mg comprimé oral) PHARMARIS CANADA INC,chlorhydrate de métoclopramide 10 mg comprimé oral,métoclopramide,ADDED
103827,02549425,M-FEBUXOSTAT (fébuxostat (hémihydrate de fébuxostat) 80 mg comprimé oral) MANTRA PHARMA INC,fébuxostat 80 mg comprimé oral,fébuxostat,ADDED
103901,02550172,LEVETIRACETAM INJECTION USP (lévétiracétam 500 mg par 5 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,lévétiracétam 500 mg par 5 mL solution injectable fiole,lévétiracétam,ADDED
103945,02550660,REGULAR STRENGTH ACETAMINOPHEN (acétaminophène 325 mg comprimé oral) LNK INTERNATIONAL INC.,acétaminophène 325 mg comprimé oral,acétaminophène,ADDED
103959,02550814,PRZ-PROPRANOLOL (chlorhydrate de propranolol 20 mg comprimé oral) PHARMARIS CANADA INC,chlorhydrate de propranolol 20 mg comprimé oral,propranolol,ADDED
103960,02550822,PRZ-PROPRANOLOL (chlorhydrate de propranolol 40 mg comprimé oral) PHARMARIS CANADA INC,chlorhydrate de propranolol 40 mg comprimé oral,propranolol,ADDED
103961,02550830,PRZ-PROPRANOLOL (chlorhydrate de propranolol 80 mg comprimé oral) PHARMARIS CANADA INC,chlorhydrate de propranolol 80 mg comprimé oral,propranolol,ADDED
104092,02552248,"JAMP FLUDROCORTISONE (acétate de fludrocortisone 0,1 mg comprimé oral) JAMP PHARMA CORPORATION","acétate de fludrocortisone 0,1 mg comprimé oral",fludrocortisone,ADDED
104107,02552418,"SOOTHE ANTIBIOTIC DROPS (gramicidine 0,025 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques/ophtalmiques) BAUSCH & LOMB INC","gramicidine 0,025 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques/ophtalmiques",gramicidine et polymyxine B,ADDED
104147,02552507,"SKYRIZI (risankizumab 180 mg par 1,2 mL solution injectable cartouche) ABBVIE CORPORATION","risankizumab 180 mg par 1,2 mL solution injectable cartouche",risankizumab,ADDED
104221,02553279,CRESEMBA (isavuconazole (sulfate d’isavuconazonium) 40 mg capsule orale) AVIR PHARMA INC.,isavuconazole (sulfate d’isavuconazonium) 40 mg capsule orale,isavuconazole,ADDED
104235,02553414,SANDOZ EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 15 mg comprimé oral) SANDOZ CANADA INCORPORATED,édoxaban (tosylate d'édoxaban) 15 mg comprimé oral,édoxaban,ADDED
104236,02553422,SANDOZ EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 30 mg comprimé oral) SANDOZ CANADA INCORPORATED,édoxaban (tosylate d'édoxaban) 30 mg comprimé oral,édoxaban,ADDED
104237,02553430,SANDOZ EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 60 mg comprimé oral) SANDOZ CANADA INCORPORATED,édoxaban (tosylate d'édoxaban) 60 mg comprimé oral,édoxaban,ADDED
104307,02554208,TEVA-EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 15 mg comprimé oral) TEVA CANADA LIMITED,édoxaban (tosylate d'édoxaban) 15 mg comprimé oral,édoxaban,ADDED
104308,02554216,TEVA-EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 30 mg comprimé oral) TEVA CANADA LIMITED,édoxaban (tosylate d'édoxaban) 30 mg comprimé oral,édoxaban,ADDED
104309,02554224,TEVA-EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 60 mg comprimé oral) TEVA CANADA LIMITED,édoxaban (tosylate d'édoxaban) 60 mg comprimé oral,édoxaban,ADDED
104313,02554267,BRUKINSA (zanubrutinib 160 mg comprimé oral) BEIGENE SWITZERLAND GMBH,zanubrutinib 160 mg comprimé oral,zanubrutinib,ADDED
104345,02554615,APO-BUTALBITAL-ACETYLSALICYLIC ACID-CAFFEINE-CODEINE-C 1/4 (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 15 mg capsule orale) APOTEX INC,acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 15 mg capsule orale,acide acétylsalicylique et butalbital et caféine et codéine,ADDED
104346,02554623,APO-BUTALBITAL-ACETYLSALICYLIC ACID-CAFFEINE-CODEINE-C 1/2 (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 30 mg capsule orale) APOTEX INC,acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg et phosphate de codéine 30 mg capsule orale,acide acétylsalicylique et butalbital et caféine et codéine,ADDED
104353,02554690,APO-BUTALBITAL-ACETYLSALICYLIC ACID-CAFFEINE (acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg capsule orale) APOTEX INC,acide acétylsalicylique 330 mg et butalbital 50 mg et caféine 40 mg capsule orale,acide acétylsalicylique et butalbital et caféine,ADDED
104377,02554968,DESVENLAFAXINE (desvenlafaxine 50 mg comprimé oral à libération prolongée) SIVEM PHARMACEUTICALS ULC,desvenlafaxine 50 mg comprimé oral à libération prolongée,desvenlafaxine,ADDED
104378,02554976,DESVENLAFAXINE (desvenlafaxine 100 mg comprimé oral à libération prolongée) SIVEM PHARMACEUTICALS ULC,desvenlafaxine 100 mg comprimé oral à libération prolongée,desvenlafaxine,ADDED
104385,02555050,"TALZENNA (talazoparib (tosylate de talazoparib) 0,1 mg capsule orale) PFIZER CANADA ULC","talazoparib (tosylate de talazoparib) 0,1 mg capsule orale",talazoparib,ADDED
104447,02555735,QALSODY (tofersen 100 mg par 15 mL solution injectable fiole) BIOGEN CANADA INC,tofersen 100 mg par 15 mL solution injectable fiole,tofersen,ADDED
104468,02555964,LAZCLUZE (lazertinib (mésylate de lazertinib) 80 mg comprimé oral) JANSSEN INC,lazertinib (mésylate de lazertinib) 80 mg comprimé oral,lazertinib,ADDED
104469,02555972,LAZCLUZE (lazertinib (mésylate de lazertinib) 240 mg comprimé oral) JANSSEN INC,lazertinib (mésylate de lazertinib) 240 mg comprimé oral,lazertinib,ADDED
106038,02557010,IQIRVO (élafibranor 80 mg comprimé oral) IPSEN BIOPHARMACEUTICALS CANADA INC,élafibranor 80 mg comprimé oral,élafibranor,ADDED
106062,02557282,JAMP EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 30 mg comprimé oral) JAMP PHARMA CORPORATION,édoxaban (tosylate d'édoxaban) 30 mg comprimé oral,édoxaban,ADDED
106063,02557290,JAMP EDOXABAN (édoxaban (tosylate d'édoxaban monohydraté) 60 mg comprimé oral) JAMP PHARMA CORPORATION,édoxaban (tosylate d'édoxaban) 60 mg comprimé oral,édoxaban,ADDED
