drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100016","MARKETED","2021-08-26","APPROVED","2021-01-12","02510898"
"100021","MARKETED","2021-11-22","APPROVED","2021-01-12","02510960"
"100190","MARKETED","2021-11-04","APPROVED","2021-02-16","02512629"
"100250","MARKETED","2021-11-10","APPROVED","2021-03-09","02513285"
"100275","MARKETED","2021-11-16","APPROVED","2021-03-10","02513552"
"100369","MARKETED","2021-11-10","APPROVED","2021-03-30","02514516"
"100476","MARKETED","2021-10-29","APPROVED","2021-04-28","02515377"
"100484","MARKETED","2021-10-26","APPROVED","2021-04-27","02515431"
"100487","MARKETED","2021-11-01","APPROVED","2021-04-28","02515482"
"100488","MARKETED","2021-11-01","APPROVED","2021-04-28","02515474"
"100508","MARKETED","2021-11-30","APPROVED","2021-05-11","02515695"
"100631","MARKETED","2021-10-04","APPROVED","2021-06-14","02516977"
"100645","MARKETED","2021-11-09","APPROVED","2021-06-23","02517116"
"100697","MARKETED","2021-11-12","APPROVED","2021-06-30","02517590"
"100782","MARKETED","2021-11-10","APPROVED","2021-08-06","02518511"
"100783","MARKETED","2021-11-10","APPROVED","2021-08-06","02518538"
"100853","MARKETED","2021-11-01","APPROVED","2021-08-18","02519259"
"100921","MARKETED","2021-10-19","APPROVED","2021-09-03","02519984"
"100992","MARKETED","2021-11-09","APPROVED","2021-09-23","02520729"
"100993","MARKETED","2021-11-09","APPROVED","2021-09-23","02520737"
"100997","MARKETED","2021-11-22","APPROVED","2021-09-24","02520788"
"101013","MARKETED","2021-10-28","APPROVED","2021-10-06","02520893"
"101031","MARKETED","2021-11-25","APPROVED","2021-10-14","02521083"
"101041","MARKETED","2021-11-01","APPROVED","2021-10-08","02521199"
"101059","MARKETED","2021-10-27","APPROVED","2021-10-14","02521393"
"12867","MARKETED","2021-11-18","DORMANT","2018-07-20","01910043"
"78966","MARKETED","2021-11-25","DORMANT","2018-12-08","02304376"
"87560","MARKETED","2021-11-03","APPROVED","2018-07-23","02390140"
"87561","MARKETED","2021-11-03","APPROVED","2018-07-23","02390159"
