tm_code,tm_formal_name,tm_fr_description,changes
8001232,spiramycin,spiramycine,"tm_status_effective_time: ""20240620"" -> ""20230620"""
8002524,danicopan,danicopan,ADDED
8000001,levothyroxine,lévothyroxine,"tm_status_effective_time: ""19511230"" -> ""19511231"""
8002526,tarlatamab,tarlatamab,ADDED
8002528,momelotinib,momélotinib,ADDED
8002529,perfluorohexyloctane,perfluorohexyloctane,ADDED
