drug_code,mp_code,mp_formal_name,mp_fr_description,changes
810,00074500,VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) ENDO OPERATIONS LTD.,VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) ENDO OPERATIONS LTD.,"mp_formal_name: ""VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_fr_description: ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
9916,00839205,SANDOSTATIN (octreotide (octreotide acetate) 100 mcg per 1 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC,SANDOSTATIN (octréotide (acétate d'octréotide) 100 mcg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19891231"" -> ""20240325"""
12601,01927817,ROVAMYCINE 500 CAPSULE 1500000 UNIT (spiramycin 1500000 unit oral capsule) ODAN LABORATORIES LTD,ROVAMYCINE 500 CAPSULE 1500000 UNIT (spiramycine 1500000 unité capsule orale) ODAN LABORATORIES LTD,"mp_status_effective_time: ""20240620"" -> ""20230620"""
19316,02162415,NAPROSYN (naproxen 375 mg gastro-resistant tablet) ATNAHS PHARMA UK LIMITED,NAPROSYN (naproxène 375 mg comprimé gastrorésistant) ATNAHS PHARMA UK LIMITED,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19951231"" -> ""20240801"""
19460,02086026,FLORINEF (fludrocortisone acetate 0.1 mg oral tablet) ENDO OPERATIONS LTD.,"FLORINEF (acétate de fludrocortisone 0,1 mg comprimé oral) ENDO OPERATIONS LTD.","mp_formal_name: ""FLORINEF (fludrocortisone acetate 0.1 mg oral tablet) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""FLORINEF (fludrocortisone acetate 0.1 mg oral tablet) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_fr_description: ""FLORINEF (acétate de fludrocortisone 0,1 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""FLORINEF (acétate de fludrocortisone 0,1 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
36945,02213192,ELTROXIN (levothyroxine sodium 50 mcg oral tablet) ASPEN PHARMACARE CANADA INC.,ELTROXIN (lévothyroxine sodique 50 mcg comprimé oral) ASPEN PHARMACARE CANADA INC.,"mp_status_effective_time: ""19511230"" -> ""19511231"""
43076,02212153,IMITREX DF - TAB 50MG (sumatriptan (sumatriptan succinate) 50 mg oral tablet) GLAXOSMITHKLINE INC,IMITREX DF - TAB 50MG (sumatriptan (succinate de sumatriptan) 50 mg comprimé oral) GLAXOSMITHKLINE INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19980211"" -> ""20250101"""
61873,02238453,XELODA (capecitabine 150 mg oral tablet) CHEPLAPHARM ARZNEIMITTEL GMBH,XELODA (capécitabine 150 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19980910"" -> ""20221207"""
66207,02242480,TEVA-ZOPICLONE (zopiclone 3.75 mg oral tablet) TEVA CANADA LIMITED,"TEVA-ZOPICLONE (zopiclone 3,75 mg comprimé oral) TEVA CANADA LIMITED","mp_status_effective_time: ""20200813"" -> ""20250117"""
66642,02242814,"LACTULOSE SOLUTION USP (lactulose 667 mg per mL oral solution) BAJAJ MEDICAL, LLC","LACTULOSE SOLUTION USP (lactulose 667 mg par mL solution orale) BAJAJ MEDICAL, LLC","mp_status_effective_time: ""20220804"" -> ""20250129"""
