drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
42066,00875996,TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) KNIGHT THERAPEUTICS INC.,acétaminophène 160 mg par 5 mL sirop,acétaminophène,"mp_fr_description: ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
72786,02248435,CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) HALEON CANADA ULC,ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale,ibuprofène et pseudoéphédrine,"mp_fr_description: ""CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
73287,02248913,PRO-PAROXETINE (paroxétine (chlorhydrate de paroxétine) 10 mg comprimé oral) PRO DOC LIMITEE,paroxétine (chlorhydrate de paroxétine) 10 mg comprimé oral,paroxétine,"mp_fr_description: ""PAROXETINE-̲1̲0̲ (paroxétine (chlorhydrate de paroxétine) 10 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲PAROXETINE (paroxétine (chlorhydrate de paroxétine) 10 mg comprimé oral) PRO DOC LIMITEE"""
73288,02248914,PRO-PAROXETINE (paroxétine (chlorhydrate de paroxétine) 20 mg comprimé oral) PRO DOC LIMITEE,paroxétine (chlorhydrate de paroxétine) 20 mg comprimé oral,paroxétine,"mp_fr_description: ""PAROXETINE-̲2̲0̲ (paroxétine (chlorhydrate de paroxétine) 20 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲PAROXETINE (paroxétine (chlorhydrate de paroxétine) 20 mg comprimé oral) PRO DOC LIMITEE"""
73289,02248915,PRO-PAROXETINE (paroxétine (chlorhydrate de paroxétine) 30 mg comprimé oral) PRO DOC LIMITEE,paroxétine (chlorhydrate de paroxétine) 30 mg comprimé oral,paroxétine,"mp_fr_description: ""PAROXETINE-̲3̲0̲ (paroxétine (chlorhydrate de paroxétine) 30 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲PAROXETINE (paroxétine (chlorhydrate de paroxétine) 30 mg comprimé oral) PRO DOC LIMITEE"""
73565,02250705,ADVIL COLD & SINUS LIQUI-GELS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) HALEON CANADA ULC,ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale,ibuprofène et pseudoéphédrine,"mp_fr_description: ""ADVIL COLD & SINUS LIQUI-GELS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD & SINUS LIQUI-GELS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
75302,02267616,ADVIL COLD AND SINUS DAYTIME (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) HALEON CANADA ULC,ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,ibuprofène et pseudoéphédrine,"mp_fr_description: ""ADVIL COLD AND SINUS DAYTIME (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD AND SINUS DAYTIME (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
79041,02305046,SPC-PANTOPRAZOLE (pantoprazole (pantoprazole sodique sesquihydrate) 40 mg comprimé gastrorésistant) SUN PHARMA CANADA INC,pantoprazole (pantoprazole sodique) 40 mg comprimé gastrorésistant,pantoprazole,"mp_fr_description: ""T̲A̲R̲O̲-PANTOPRAZOLE (pantoprazole (pantoprazole sodique sesquihydrate) 40 mg comprimé gastrorésistant) SUN PHARMA CANADA INC"" -> ""S̲P̲C̲-PANTOPRAZOLE (pantoprazole (pantoprazole sodique sesquihydrate) 40 mg comprimé gastrorésistant) SUN PHARMA CANADA INC"""
80096,02315424,TEVA-LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 250 mg comprimé oral) TEVA CANADA LIMITED,lévofloxacine 250 mg comprimé oral,lévofloxacine,"mp_fr_description: ""A̲C̲T̲ ̲LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 250 mg comprimé oral) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 250 mg comprimé oral) TEVA CANADA LIMITED"""
80097,02315432,TEVA-LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) TEVA CANADA LIMITED,lévofloxacine 500 mg comprimé oral,lévofloxacine,"mp_fr_description: ""A̲C̲T̲ ̲LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) TEVA CANADA LIMITED"""
80098,02315440,TEVA-LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 750 mg comprimé oral) TEVA CANADA LIMITED,lévofloxacine 750 mg comprimé oral,lévofloxacine,"mp_fr_description: ""A̲C̲T̲ ̲LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 750 mg comprimé oral) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 750 mg comprimé oral) TEVA CANADA LIMITED"""
84760,02362597,POTASSIUM ACETATE INJECTION USP (potassium (acétate de potassium) 4 mmol par mL solution injectable 50 mL fiole) JUNO PHARMA CANADA INC.,potassium (acétate de potassium) 4 mmol par mL solution injectable 50 mL fiole,acétate de potassium,"mp_fr_description: ""POTASSIUM ACETATE INJECTION USP (potassium (acétate de potassium) 4 mmol par mL solution injectable 50 mL fiole) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""POTASSIUM ACETATE INJECTION USP (potassium (acétate de potassium) 4 mmol par mL solution injectable 50 mL fiole) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
88626,02401347,ADCETRIS (brentuximab védotine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,brentuximab védotine 50 mg par fiole poudre pour solution injectable,brentuximab védotine,"mp_fr_description: ""ADCETRIS (brentuximab védotine 50 mg par fiole poudre pour solution injectable) S̲E̲A̲G̲E̲N̲ ̲I̲N̲C̲.̲"" -> ""ADCETRIS (brentuximab védotine 50 mg par fiole poudre pour solution injectable) P̲F̲I̲Z̲E̲R̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
90097,02416417,PRO-DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 5 mg comprimé oral) PRO DOC LIMITEE,chlorhydrate de donépézil 5 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 5 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 5 mg comprimé oral) PRO DOC LIMITEE"""
90098,02416425,PRO-DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 10 mg comprimé oral) PRO DOC LIMITEE,chlorhydrate de donépézil 10 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 10 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲DONEPEZIL (chlorhydrate de donépézil (chlorhydrate de donépézil monohydraté) 10 mg comprimé oral) PRO DOC LIMITEE"""
93392,02448254,NDUVRA (tapinarof 1 % crème cutanée) ORGANON CANADA INC.,tapinarof 1 % crème cutanée,tapinarof,ADDED
93902,02452650,PRO-DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) PRO DOC LIMITEE,duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante,duloxétine,"mp_fr_description: ""DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) PRO DOC LIMITEE"""
93903,02452669,PRO-DULOXETINE (duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante) PRO DOC LIMITEE,duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante,duloxétine,"mp_fr_description: ""DULOXETINE (duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲DULOXETINE (duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante) PRO DOC LIMITEE"""
96025,02471140,LUPIN-CEPHALEXIN (céphalexine (monohydrate de céphalexine) 250 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,céphalexine 250 mg comprimé oral,céphalexine,ADDED
96026,02471159,LUPIN-CEPHALEXIN (céphalexine (monohydrate de céphalexine) 500 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,céphalexine 500 mg comprimé oral,céphalexine,ADDED
97796,02487802,ZDS-LACOSAMIDE (lacosamide 50 mg comprimé oral) ZYDUS PHARMACEUTICALS (CANADA) INC,lacosamide 50 mg comprimé oral,lacosamide,"mp_fr_description: ""M̲A̲R̲-LACOSAMIDE (lacosamide 50 mg comprimé oral) M̲A̲R̲C̲A̲N̲ PHARMACEUTICALS INC"" -> ""Z̲D̲S̲-LACOSAMIDE (lacosamide 50 mg comprimé oral) Z̲Y̲D̲U̲S̲ PHARMACEUTICALS ̲(̲C̲A̲N̲A̲D̲A̲)̲ INC"""
97797,02487810,ZDS-LACOSAMIDE (lacosamide 100 mg comprimé oral) ZYDUS PHARMACEUTICALS (CANADA) INC,lacosamide 100 mg comprimé oral,lacosamide,"mp_fr_description: ""M̲A̲R̲-LACOSAMIDE (lacosamide 100 mg comprimé oral) M̲A̲R̲C̲A̲N̲ PHARMACEUTICALS INC"" -> ""Z̲D̲S̲-LACOSAMIDE (lacosamide 100 mg comprimé oral) Z̲Y̲D̲U̲S̲ PHARMACEUTICALS ̲(̲C̲A̲N̲A̲D̲A̲)̲ INC"""
97798,02487829,ZDS-LACOSAMIDE (lacosamide 150 mg comprimé oral) ZYDUS PHARMACEUTICALS (CANADA) INC,lacosamide 150 mg comprimé oral,lacosamide,"mp_fr_description: ""M̲A̲R̲-LACOSAMIDE (lacosamide 150 mg comprimé oral) M̲A̲R̲C̲A̲N̲ PHARMACEUTICALS INC"" -> ""Z̲D̲S̲-LACOSAMIDE (lacosamide 150 mg comprimé oral) Z̲Y̲D̲U̲S̲ PHARMACEUTICALS ̲(̲C̲A̲N̲A̲D̲A̲)̲ INC"""
97799,02487837,ZDS-LACOSAMIDE (lacosamide 200 mg comprimé oral) ZYDUS PHARMACEUTICALS (CANADA) INC,lacosamide 200 mg comprimé oral,lacosamide,"mp_fr_description: ""M̲A̲R̲-LACOSAMIDE (lacosamide 200 mg comprimé oral) M̲A̲R̲C̲A̲N̲ PHARMACEUTICALS INC"" -> ""Z̲D̲S̲-LACOSAMIDE (lacosamide 200 mg comprimé oral) Z̲Y̲D̲U̲S̲ PHARMACEUTICALS ̲(̲C̲A̲N̲A̲D̲A̲)̲ INC"""
98624,02496364,XOFLUZA (baloxavir marboxil 20 mg comprimé oral) HOFFMANN-LA ROCHE LIMITED,baloxavir marboxil 20 mg comprimé oral,baloxavir,ADDED
99363,02504197,JAMP ATORVASTATIN TABLETS (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) JAMP PHARMA CORPORATION,atorvastatine (atorvastatine calcique) 10 mg comprimé oral,atorvastatine,"mp_fr_description: ""JAMP ATORVASTATIN C̲A̲L̲C̲I̲U̲M̲ (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ATORVASTATIN T̲A̲B̲L̲E̲T̲S̲ (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) JAMP PHARMA CORPORATION"""
99364,02504200,JAMP ATORVASTATIN TABLETS (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) JAMP PHARMA CORPORATION,atorvastatine (atorvastatine calcique) 20 mg comprimé oral,atorvastatine,"mp_fr_description: ""JAMP ATORVASTATIN C̲A̲L̲C̲I̲U̲M̲ (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ATORVASTATIN T̲A̲B̲L̲E̲T̲S̲ (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) JAMP PHARMA CORPORATION"""
99365,02504219,JAMP ATORVASTATIN TABLETS (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) JAMP PHARMA CORPORATION,atorvastatine (atorvastatine calcique) 40 mg comprimé oral,atorvastatine,"mp_fr_description: ""JAMP ATORVASTATIN C̲A̲L̲C̲I̲U̲M̲ (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ATORVASTATIN T̲A̲B̲L̲E̲T̲S̲ (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) JAMP PHARMA CORPORATION"""
99367,02504235,JAMP ATORVASTATIN TABLETS (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) JAMP PHARMA CORPORATION,atorvastatine (atorvastatine calcique) 80 mg comprimé oral,atorvastatine,"mp_fr_description: ""JAMP ATORVASTATIN C̲A̲L̲C̲I̲U̲M̲ (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ATORVASTATIN T̲A̲B̲L̲E̲T̲S̲ (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) JAMP PHARMA CORPORATION"""
101890,02529653,COSENTYX (sécukinumab 300 mg par 2 mL solution injectable seringue) NOVARTIS PHARMACEUTICALS CANADA INC,sécukinumab 300 mg par 2 mL solution injectable seringue,sécukinumab,ADDED
101916,02529939,CHILDREN'S TYLENOL DYE-FREE CHEWABLES (acétaminophène 160 mg comprimé à croquer) KENVUE CANADA INC.,acétaminophène 160 mg comprimé à croquer,acétaminophène,ADDED
102792,02539284,NAT-SUNITINIB (sunitinib (malate de sunitinib) 50 mg capsule orale) NATCO PHARMA (CANADA) INC,sunitinib (malate de sunitinib) 50 mg capsule orale,sunitinib,ADDED
102915,02540452,PRZ-ABIRATERONE (acétate d'abiratérone 250 mg comprimé oral) PHARMARIS CANADA INC,acétate d'abiratérone 250 mg comprimé oral,abiratérone,ADDED
102916,02540460,PRZ-ABIRATERONE (acétate d'abiratérone 500 mg comprimé oral) PHARMARIS CANADA INC,acétate d'abiratérone 500 mg comprimé oral,abiratérone,ADDED
102927,02540584,JAMP ANASTROZOLE TABLETS (anastrozole 1 mg comprimé oral) JAMP PHARMA CORPORATION,anastrozole 1 mg comprimé oral,anastrozole,ADDED
103029,02541742,"MYFEMBREE (estradiol 1 mg et acétate de noréthindrone 0,5 mg et rélugolix 40 mg comprimé oral) KNIGHT THERAPEUTICS INC.","estradiol 1 mg et acétate de noréthindrone 0,5 mg et rélugolix 40 mg comprimé oral",estradiol et noréthindrone et rélugolix,"mp_fr_description: ""MYFEMBREE (estradiol 1 mg et acétate de noréthindrone 0,5 mg et rélugolix 40 mg comprimé oral) S̲U̲M̲I̲T̲O̲M̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲S̲W̲I̲T̲Z̲E̲R̲L̲A̲N̲D̲ ̲G̲M̲B̲H̲"" -> ""MYFEMBREE (estradiol 1 mg et acétate de noréthindrone 0,5 mg et rélugolix 40 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲.̲"""
103395,02545160,XOLAIR (omalizumab 300 mg par 2 mL solution injectable seringue) NOVARTIS PHARMACEUTICALS CANADA INC,omalizumab 300 mg par 2 mL solution injectable seringue,omalizumab,ADDED
103789,02549018,SANDOZ SACUBITRIL-VALSARTAN (sacubitril (complexe sodique hydraté de sacubitril et valsartan) 24 mg et valsartan (complexe sodique hydraté de sacubitril et valsartan) 26 mg comprimé oral) SANDOZ CANADA INCORPORATED,sacubitril (complexe sodique hydraté de sacubitril et valsartan) 24 mg et valsartan (complexe sodique hydraté de sacubitril et valsartan) 26 mg comprimé oral,sacubitril et valsartan,ADDED
103790,02549026,SANDOZ SACUBITRIL-VALSARTAN (sacubitril (complexe sodique hydraté de sacubitril et valsartan) 49 mg et valsartan (complexe sodique hydraté de sacubitril et valsartan) 51 mg comprimé oral) SANDOZ CANADA INCORPORATED,sacubitril (complexe sodique hydraté de sacubitril et valsartan) 49 mg et valsartan (complexe sodique hydraté de sacubitril et valsartan) 51 mg comprimé oral,sacubitril et valsartan,ADDED
103791,02549034,SANDOZ SACUBITRIL-VALSARTAN (sacubitril (complexe sodique hydraté de sacubitril et valsartan) 97 mg et valsartan (complexe sodique hydraté de sacubitril et valsartan) 103 mg comprimé oral) SANDOZ CANADA INCORPORATED,sacubitril (complexe sodique hydraté de sacubitril et valsartan) 97 mg et valsartan (complexe sodique hydraté de sacubitril et valsartan) 103 mg comprimé oral,sacubitril et valsartan,ADDED
103904,02550202,"PMSC-RAMIPRIL (ramipril 1,25 mg capsule orale) PHARMASCIENCE INC","ramipril 1,25 mg capsule orale",ramipril,ADDED
103905,02550210,"PMSC-RAMIPRIL (ramipril 2,5 mg capsule orale) PHARMASCIENCE INC","ramipril 2,5 mg capsule orale",ramipril,ADDED
103906,02550229,PMSC-RAMIPRIL (ramipril 5 mg capsule orale) PHARMASCIENCE INC,ramipril 5 mg capsule orale,ramipril,ADDED
103907,02550237,PMSC-RAMIPRIL (ramipril 10 mg capsule orale) PHARMASCIENCE INC,ramipril 10 mg capsule orale,ramipril,ADDED
104073,02552035,"COMIRNATY (ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 30 mcg par 0,3 mL suspension injectable seringue) BIONTECH MANUFACTURING GMBH","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 30 mcg par 0,3 mL suspension injectable seringue","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison",ADDED
104162,02552655,LUMAKRAS (sotorasib 240 mg comprimé oral) AMGEN CANADA INC,sotorasib 240 mg comprimé oral,sotorasib,ADDED
104182,02552906,NAT-SUNITINIB (sunitinib (malate de sunitinib) 25 mg capsule orale) NATCO PHARMA (CANADA) INC,sunitinib (malate de sunitinib) 25 mg capsule orale,sunitinib,ADDED
104183,02552892,"NAT-SUNITINIB (sunitinib (malate de sunitinib) 12,5 mg capsule orale) NATCO PHARMA (CANADA) INC","sunitinib (malate de sunitinib) 12,5 mg capsule orale",sunitinib,ADDED
104480,02556081,RYSTIGGO (rozanolixizumab 280 mg par 2 mL solution injectable fiole) UCB CANADA INC,rozanolixizumab 280 mg par 2 mL solution injectable fiole,rozanolixizumab,ADDED
104522,02556537,"FILRA (filgrastim 300 mcg par 0,5 mL solution injectable seringue) JAMP PHARMA CORPORATION","filgrastim 300 mcg par 0,5 mL solution injectable seringue",filgrastim (classique),ADDED
104523,02556545,"FILRA (filgrastim 480 mcg par 0,8 mL solution injectable seringue) JAMP PHARMA CORPORATION","filgrastim 480 mcg par 0,8 mL solution injectable seringue",filgrastim (classique),ADDED
106065,02557304,NB-PANTOPRAZOLE (pantoprazole (pantoprazole sodique sesquihydrate) 40 mg comprimé gastrorésistant) NB PHARMA INC.,pantoprazole (pantoprazole sodique) 40 mg comprimé gastrorésistant,pantoprazole,ADDED
