drug_code,mp_code,mp_formal_name,mp_fr_description,changes
2426,00370991,PRO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE,PRO-AMITRIPTYLINE (chlorhydrate d'amitriptyline 10 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""AMITRIPTYLINE-10"" -> ""PRO-AMITRIPTYLINE""
mp_formal_name: ""AMITRIPTYLINE-̲1̲0̲ (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""AMITRIPTYLINE-̲1̲0̲ (chlorhydrate d'amitriptyline 10 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (chlorhydrate d'amitriptyline 10 mg comprimé oral) PRO DOC LIMITEE""
mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19761231"" -> ""20251024"""
2427,00371009,PRO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE,PRO-AMITRIPTYLINE (chlorhydrate d'amitriptyline 25 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""AMITRIPTYLINE-25"" -> ""PRO-AMITRIPTYLINE""
mp_formal_name: ""AMITRIPTYLINE-̲2̲5̲ (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""AMITRIPTYLINE-̲2̲5̲ (chlorhydrate d'amitriptyline 25 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (chlorhydrate d'amitriptyline 25 mg comprimé oral) PRO DOC LIMITEE""
mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19761231"" -> ""20251024"""
3141,00456349,PRO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE,PRO-AMITRIPTYLINE (chlorhydrate d'amitriptyline 50 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""AMITRIPTYLINE-50"" -> ""PRO-AMITRIPTYLINE""
mp_formal_name: ""AMITRIPTYLINE-̲5̲0̲ (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""AMITRIPTYLINE-̲5̲0̲ (chlorhydrate d'amitriptyline 50 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (chlorhydrate d'amitriptyline 50 mg comprimé oral) PRO DOC LIMITEE""
mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19781231"" -> ""20251024"""
5156,00568627,VISKAZIDE (hydrochlorothiazide 25 mg and pindolol 10 mg oral tablet) XEDITON PHARMACEUTICALS INC,VISKAZIDE (hydrochlorothiazide 25 mg et pindolol 10 mg comprimé oral) XEDITON PHARMACEUTICALS INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19831231"" -> ""20250920"""
5157,00568635,VISKAZIDE (hydrochlorothiazide 50 mg and pindolol 10 mg oral tablet) XEDITON PHARMACEUTICALS INC,VISKAZIDE (hydrochlorothiazide 50 mg et pindolol 10 mg comprimé oral) XEDITON PHARMACEUTICALS INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19831231"" -> ""20250930"""
5722,00584339,PMS-METRONIDAZOLE 250MG/TAB (metronidazole 250 mg oral tablet) PHARMASCIENCE INC,PMS-METRONIDAZOLE 250MG/TAB (métronidazole 250 mg comprimé oral) PHARMASCIENCE INC,"mp_status_effective_time: ""20170825"" -> ""20250704"""
9910,00783137,PMS-METRONIDAZOLE (metronidazole 500 mg oral capsule) PHARMASCIENCE INC,PMS-METRONIDAZOLE (métronidazole 500 mg capsule orale) PHARMASCIENCE INC,"mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20250704"" -> ""19891231"""
9940,00782491,AA-VERAP (verapamil hydrochloride 120 mg oral tablet) AA PHARMA INC,AA-VERAP (chlorhydrate de vérapamil 120 mg comprimé oral) AA PHARMA INC,"Health_Canada_product_name: ""APO-VERAP TABLET 120MG"" -> ""AA-VERAP""
mp_formal_name: ""AP̲O̲-̲V̲E̲R̲A̲P̲ ̲T̲A̲B̲L̲E̲T̲ ̲1̲2̲0̲M̲G̲ (verapamil hydrochloride 120 mg oral tablet) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲V̲E̲R̲A̲P̲ (verapamil hydrochloride 120 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC""
mp_fr_description: ""AP̲O̲-̲V̲E̲R̲A̲P̲ ̲T̲A̲B̲L̲E̲T̲ ̲1̲2̲0̲M̲G̲ (chlorhydrate de vérapamil 120 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲V̲E̲R̲A̲P̲ (chlorhydrate de vérapamil 120 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
10034,00782483,AA-VERAP (verapamil hydrochloride 80 mg oral tablet) AA PHARMA INC,AA-VERAP (chlorhydrate de vérapamil 80 mg comprimé oral) AA PHARMA INC,"Health_Canada_product_name: ""APO-VERAP TAB 80MG"" -> ""AA-VERAP""
mp_formal_name: ""AP̲O̲-̲V̲E̲R̲A̲P̲ ̲T̲A̲B̲ ̲8̲0̲M̲G̲ (verapamil hydrochloride 80 mg oral tablet) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲V̲E̲R̲A̲P̲ (verapamil hydrochloride 80 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC""
mp_fr_description: ""AP̲O̲-̲V̲E̲R̲A̲P̲ ̲T̲A̲B̲ ̲8̲0̲M̲G̲ (chlorhydrate de vérapamil 80 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲V̲E̲R̲A̲P̲ (chlorhydrate de vérapamil 80 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
10706,00778869,NITROJECT (nitroglycerin 50 mg per 10 mL solution for injection vial) JUNO PHARMA CANADA INC.,NITROJECT (nitroglycérine 50 mg par 10 mL solution injectable fiole) JUNO PHARMA CANADA INC.,"mp_formal_name: ""NITROJECT (nitroglycerin 50 mg per 10 mL solution for injection vial) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NITROJECT (nitroglycerin 50 mg per 10 mL solution for injection vial) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""NITROJECT (nitroglycérine 50 mg par 10 mL solution injectable fiole) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NITROJECT (nitroglycérine 50 mg par 10 mL solution injectable fiole) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
12743,01946986,UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) KNIGHT THERAPEUTICS INC.,UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲.""
mp_fr_description: ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
