drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
81810,02332450,ANACIN (acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral) ENDO OPERATIONS LTD.,acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral,acide acétylsalicylique et caféine,"mp_fr_description: ""ANACIN (acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""ANACIN (acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
86577,02379910,FAMPYRA (fampridine 10 mg comprimé oral à libération prolongée) ACORDA THERAPEUTICS IRELAND LIMITED,fampridine 10 mg comprimé oral à libération prolongée,fampridine,"mp_fr_description: ""FAMPYRA (fampridine 10 mg comprimé oral à libération prolongée) B̲I̲O̲G̲E̲N̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""FAMPYRA (fampridine 10 mg comprimé oral à libération prolongée) A̲C̲O̲R̲D̲A̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲R̲E̲L̲A̲N̲D̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
87451,02388987,LOSARTAN HCT DS (hydrochlorothiazide 25 mg et losartan potassique 100 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,hydrochlorothiazide 25 mg et losartan potassique 100 mg comprimé oral,hydrochlorothiazide et losartan,"mp_fr_description: ""LOSARTAN HCT (hydrochlorothiazide 25 mg et losartan potassique 100 mg comprimé oral) SIVEM PHARMACEUTICALS ULC"" -> ""LOSARTAN HCT ̲D̲S̲ (hydrochlorothiazide 25 mg et losartan potassique 100 mg comprimé oral) SIVEM PHARMACEUTICALS ULC"""
91421,02429772,JAMP GLICLAZIDE-MR (gliclazide 60 mg comprimé oral à libération prolongée) JAMP PHARMA CORPORATION,gliclazide 60 mg comprimé oral à libération prolongée,gliclazide,ADDED
92853,02443783,"COLGATE TOTAL ACTIVE PREVENTION (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) COLGATE-PALMOLIVE CANADA INC","chlorure de cétylpyridinium 0,07 % solution pour bain de bouche",cétylpyridinium,"mp_fr_description: ""COLGATE TOTAL PREVENTION (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) COLGATE-PALMOLIVE CANADA INC"" -> ""COLGATE TOTAL ̲A̲C̲T̲I̲V̲E̲ PREVENTION (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) COLGATE-PALMOLIVE CANADA INC"""
99328,02503840,PMS-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) PHARMASCIENCE INC,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
99329,02503859,PMS-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) PHARMASCIENCE INC,sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,sitagliptine,ADDED
99330,02503867,PMS-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 100 mg comprimé oral) PHARMASCIENCE INC,sitagliptine (phosphate de sitagliptine) 100 mg comprimé oral,sitagliptine,ADDED
99452,02505177,AZACITIDINE FOR INJECTION (azacitidine 100 mg par fiole poudre pour suspension injectable) FRESENIUS KABI CANADA LTD,azacitidine 100 mg par fiole poudre pour suspension injectable,azacitidine,ADDED
100203,02512777,SANDOZ AFATINIB (afatinib (dimaléate d'afatinib) 20 mg comprimé oral) SANDOZ CANADA INCORPORATED,afatinib (dimaléate d'afatinib) 20 mg comprimé oral,afatinib,ADDED
100204,02512785,SANDOZ AFATINIB (afatinib (dimaléate d'afatinib) 30 mg comprimé oral) SANDOZ CANADA INCORPORATED,afatinib (dimaléate d'afatinib) 30 mg comprimé oral,afatinib,ADDED
100205,02512793,SANDOZ AFATINIB (afatinib (dimaléate d'afatinib) 40 mg comprimé oral) SANDOZ CANADA INCORPORATED,afatinib (dimaléate d'afatinib) 40 mg comprimé oral,afatinib,ADDED
101418,02525186,LISINOPRIL (TYPE Z) (lisinopril 5 mg comprimé oral) SANIS HEALTH INC,lisinopril 5 mg comprimé oral,lisinopril,"mp_fr_description: ""LISINOPRIL (lisinopril 5 mg comprimé oral) SANIS HEALTH INC"" -> ""LISINOPRIL ̲(̲T̲Y̲P̲E̲ ̲Z̲)̲ (lisinopril 5 mg comprimé oral) SANIS HEALTH INC"""
101419,02525194,LISINOPRIL (TYPE Z) (lisinopril 10 mg comprimé oral) SANIS HEALTH INC,lisinopril 10 mg comprimé oral,lisinopril,"mp_fr_description: ""LISINOPRIL (lisinopril 10 mg comprimé oral) SANIS HEALTH INC"" -> ""LISINOPRIL ̲(̲T̲Y̲P̲E̲ ̲Z̲)̲ (lisinopril 10 mg comprimé oral) SANIS HEALTH INC"""
101420,02525208,LISINOPRIL (TYPE Z) (lisinopril 20 mg comprimé oral) SANIS HEALTH INC,lisinopril 20 mg comprimé oral,lisinopril,"mp_fr_description: ""LISINOPRIL (lisinopril 20 mg comprimé oral) SANIS HEALTH INC"" -> ""LISINOPRIL ̲(̲T̲Y̲P̲E̲ ̲Z̲)̲ (lisinopril 20 mg comprimé oral) SANIS HEALTH INC"""
101740,02528142,LETYBO (létibotulinumtoxina 100 unité par fiole poudre pour solution injectable) HUGEL CANADA INC.,létibotulinumtoxina 100 unité par fiole poudre pour solution injectable,létibotulinumtoxina,"mp_fr_description: ""LETYBO (létibotulinumtoxina 100 unité par fiole poudre pour solution injectable) C̲R̲O̲M̲A̲ ̲A̲E̲S̲T̲H̲E̲T̲I̲C̲S̲ ̲C̲A̲N̲A̲D̲A̲,̲ ̲L̲T̲D̲."" -> ""LETYBO (létibotulinumtoxina 100 unité par fiole poudre pour solution injectable) H̲U̲G̲E̲L̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
101789,02528673,"PIPERACILLIN AND TAZOBACTAM FOR INJECTION (pipéracilline (pipéracilline sodique) 2 g par fiole et tazobactam (tazobactam sodique) 0,25 g par fiole poudre pour solution injectable) EUGIA PHARMA INC.","pipéracilline (pipéracilline sodique) 2 g par fiole et tazobactam (tazobactam sodique) 0,25 g par fiole poudre pour solution injectable",pipéracilline et tazobactam,ADDED
101802,02528835,PANTOPRAZOLE FOR INJECTION (pantoprazole (pantoprazole sodique sesquihydrate) 40 mg par fiole poudre pour solution injectable) EUGIA PHARMA INC.,pantoprazole (pantoprazole sodique) 40 mg par fiole poudre pour solution injectable,pantoprazole,ADDED
101963,02530449,LIDOCAINE INJECTION BP (chlorhydrate de lidocaïne 200 mg par 20 mL solution injectable fiole) EUGIA PHARMA INC.,chlorhydrate de lidocaïne 200 mg par 20 mL solution injectable fiole,lidocaïne,ADDED
101964,02530457,LIDOCAINE INJECTION BP (chlorhydrate de lidocaïne 400 mg par 20 mL solution injectable fiole) EUGIA PHARMA INC.,chlorhydrate de lidocaïne 400 mg par 20 mL solution injectable fiole,lidocaïne,ADDED
102870,02539977,"AXBERI (énoxaparine sodique 30 mg par 0,3 mL solution injectable seringue) BAXTER CORPORATION","énoxaparine sodique 30 mg par 0,3 mL solution injectable seringue",énoxaparine,ADDED
102871,02539985,"AXBERI (énoxaparine sodique 40 mg par 0,4 mL solution injectable seringue) BAXTER CORPORATION","énoxaparine sodique 40 mg par 0,4 mL solution injectable seringue",énoxaparine,ADDED
102873,02540002,"AXBERI (énoxaparine sodique 60 mg par 0,6 mL solution injectable seringue) BAXTER CORPORATION","énoxaparine sodique 60 mg par 0,6 mL solution injectable seringue",énoxaparine,ADDED
102874,02540010,"AXBERI (énoxaparine sodique 80 mg par 0,8 mL solution injectable seringue) BAXTER CORPORATION","énoxaparine sodique 80 mg par 0,8 mL solution injectable seringue",énoxaparine,ADDED
102875,02540029,"AXBERI HP (énoxaparine sodique 120 mg par 0,8 mL solution injectable seringue) BAXTER CORPORATION","énoxaparine sodique 120 mg par 0,8 mL solution injectable seringue",énoxaparine,ADDED
102876,02540037,AXBERI HP (énoxaparine sodique 150 mg par 1 mL solution injectable seringue) BAXTER CORPORATION,énoxaparine sodique 150 mg par 1 mL solution injectable seringue,énoxaparine,ADDED
102992,02541270,"SPIKEVAX (ARNm de SRASCOV2 S-protéine, 5'(m7G-5'-ppp-5'-Gm), polyA 3' 0,1 mg par mL dispersion injectable 2,5 mL fiole) MODERNA BIOPHARMA CANADA CORPORATION","ARNm de SRASCOV2 S-protéine, 5'(m7G-5'-ppp-5'-Gm), polyA 3' 0,1 mg par mL dispersion injectable 2,5 mL fiole","ARNm de SRASCOV2 S-protéine, 5'(m7G-5'-ppp-5'-Gm), polyA 3'","ntp_code: ""9014936"" -> ""9015112""
tm_code: ""8002482"" -> ""8002519"""
103047,02541866,"COMIRNATY OMICRON XBB.1.5 (raxtozinaméran 3 mcg par 0,2 mL suspension injectable 2 mL fiole) BIONTECH MANUFACTURING GMBH","raxtozinaméran 3 mcg par 0,2 mL suspension injectable 2 mL fiole",raxtozinaméran,ADDED
103146,02542943,ASPARLAS (calaspargase pégol 3750 unité par 5 mL solution injectable fiole) SERVIER CANADA INC,calaspargase pégol 3750 unité par 5 mL solution injectable fiole,calaspargase pégol,ADDED
103314,02544555,MYALEPTA (métréleptine 3 mg par fiole poudre pour solution injectable) CHIESI FARMACEUTICI S.P.A.,métréleptine 3 mg par fiole poudre pour solution injectable,métréleptine,ADDED
103315,02544563,"MYALEPTA (métréleptine 5,8 mg par fiole poudre pour solution injectable) CHIESI FARMACEUTICI S.P.A.","métréleptine 5,8 mg par fiole poudre pour solution injectable",métréleptine,ADDED
103412,02545349,JAMP SUMATRIPTAN (sumatriptan (succinate de sumatriptan) 25 mg comprimé oral) JAMP PHARMA CORPORATION,sumatriptan (succinate de sumatriptan) 25 mg comprimé oral,sumatriptan,ADDED
103413,02545357,JAMP SUMATRIPTAN (sumatriptan (succinate de sumatriptan) 50 mg comprimé oral) JAMP PHARMA CORPORATION,sumatriptan (succinate de sumatriptan) 50 mg comprimé oral,sumatriptan,ADDED
103414,02545365,JAMP SUMATRIPTAN (sumatriptan (succinate de sumatriptan) 100 mg comprimé oral) JAMP PHARMA CORPORATION,sumatriptan (succinate de sumatriptan) 100 mg comprimé oral,sumatriptan,ADDED
103447,02545721,XENPOZYME (olipudase alfa 20 mg par fiole poudre pour solution injectable) SANOFI-AVENTIS CANADA INC,olipudase alfa 20 mg par fiole poudre pour solution injectable,olipudase alfa,ADDED
103561,02546949,"MINT-VARENICLINE (varénicline (tartrate de varénicline) 0,5 mg comprimé oral) MINT PHARMACEUTICALS INC","varénicline (tartrate de varénicline) 0,5 mg comprimé oral",varénicline,ADDED
103562,02546957,MINT-VARENICLINE (varénicline (tartrate de varénicline) 1 mg comprimé oral) MINT PHARMACEUTICALS INC,varénicline (tartrate de varénicline) 1 mg comprimé oral,varénicline,ADDED
103594,02547317,MINT-METFORMIN XR (chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée) MINT PHARMACEUTICALS INC,chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée,metformine,ADDED
103598,02547368,PANTOPRAZOLE (pantoprazole (pantoprazole sodique sesquihydrate) 40 mg comprimé gastrorésistant) 10445517 CANADA INC / NORTH PHARMACEUTICALS / DAC PHARMACEUTICALS,pantoprazole (pantoprazole sodique) 40 mg comprimé gastrorésistant,pantoprazole,ADDED
103650,02547562,ICATIBANT INJECTION (icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue) JAMP PHARMA CORPORATION,icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue,icatibant,ADDED
103669,02547767,M-METFORMIN (chlorhydrate de metformine 500 mg comprimé oral) MANTRA PHARMA INC,chlorhydrate de metformine 500 mg comprimé oral,metformine,ADDED
103670,02547775,M-METFORMIN (chlorhydrate de metformine 850 mg comprimé oral) MANTRA PHARMA INC,chlorhydrate de metformine 850 mg comprimé oral,metformine,ADDED
103716,02548275,M-METFORMIN (chlorhydrate de metformine 1000 mg comprimé oral) MANTRA PHARMA INC,chlorhydrate de metformine 1000 mg comprimé oral,metformine,ADDED
103770,02548879,"APIXABAN (apixaban 2,5 mg comprimé oral) SANIS HEALTH INC","apixaban 2,5 mg comprimé oral",apixaban,ADDED
103771,02548887,APIXABAN (apixaban 5 mg comprimé oral) SANIS HEALTH INC,apixaban 5 mg comprimé oral,apixaban,ADDED
103775,02548909,"WAINUA (éplontersen (éplontersen sodique) 45 mg par 0,8 mL solution injectable seringue) ASTRAZENECA CANADA INC","éplontersen (éplontersen sodique) 45 mg par 0,8 mL solution injectable seringue",éplontersen,ADDED
103798,02549107,FAMOTIDINE (famotidine 20 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,famotidine 20 mg comprimé oral,famotidine,ADDED
103799,02549115,FAMOTIDINE (famotidine 40 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,famotidine 40 mg comprimé oral,famotidine,ADDED
103806,02549190,ODAN-VALPROIC ACID (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) ODAN LABORATORIES LTD,acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale,acide valproïque (valproate),ADDED
103879,02549980,TIBSOVO (ivosidénib 250 mg comprimé oral) SERVIER CANADA INC,ivosidénib 250 mg comprimé oral,ivosidénib,ADDED
103912,02550296,SPEVIGO (spésolimab 150 mg par 1 mL solution injectable seringue) BOEHRINGER INGELHEIM (CANADA) LTD LTEE,spésolimab 150 mg par 1 mL solution injectable seringue,spésolimab,ADDED
103919,02550377,NRA-PRUCALOPRIDE (prucalopride (succinate de prucalopride) 1 mg comprimé oral) NORA PHARMA INC,prucalopride (succinate de prucalopride) 1 mg comprimé oral,prucalopride,ADDED
103920,02550385,NRA-PRUCALOPRIDE (prucalopride (succinate de prucalopride) 2 mg comprimé oral) NORA PHARMA INC,prucalopride (succinate de prucalopride) 2 mg comprimé oral,prucalopride,ADDED
103996,02551225,VORANIGO (vorasidénib 10 mg comprimé oral) SERVIER CANADA INC,vorasidénib 10 mg comprimé oral,vorasidénib,ADDED
103997,02551233,VORANIGO (vorasidénib 40 mg comprimé oral) SERVIER CANADA INC,vorasidénib 40 mg comprimé oral,vorasidénib,ADDED
104063,02551934,NRA-BILASTINE (bilastine 20 mg comprimé oral) NORA PHARMA INC,bilastine 20 mg comprimé oral,bilastine,ADDED
104152,02552566,"ZORYVE (roflumilast 0,3 %  mousse cutanée) ARCUTIS CANADA, INC.","roflumilast 0,3 % mousse cutanée",roflumilast,ADDED
NA,77701144,"COMIRNATY (ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 30 mcg par 0,3 mL suspension injectable 0,3 mL fiole) BIONTECH MANUFACTURING GMBH","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 30 mcg par 0,3 mL suspension injectable 0,3 mL fiole","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison","ntp_code: ""9014985"" -> ""9015118""
tm_code: ""8002487"" -> ""8002518"""
NA,77701145,"COMIRNATY (ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole) BIONTECH MANUFACTURING GMBH","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison","ntp_code: ""9014986"" -> ""9015119""
tm_code: ""8002487"" -> ""8002518"""
NA,77701146,"COMIRNATY (ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 10 mcg par 0,3 mL suspension injectable 0,3 mL fiole) BIONTECH MANUFACTURING GMBH","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 10 mcg par 0,3 mL suspension injectable 0,3 mL fiole","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison","ntp_code: ""9014983"" -> ""9015116""
tm_code: ""8002487"" -> ""8002518"""
NA,77701147,"COMIRNATY (ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 10 mcg par 0,3 mL suspension injectable 1,8 mL fiole) BIONTECH MANUFACTURING GMBH","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 10 mcg par 0,3 mL suspension injectable 1,8 mL fiole","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison","ntp_code: ""9014984"" -> ""9015117""
tm_code: ""8002487"" -> ""8002518"""
NA,77701166,TRANEXAMIC ACID INJECTION (acide tranexamique 1000 mg par 10 mL solution injectable fiole) EUGIA PHARMA INC.,acide tranexamique 1000 mg par 10 mL solution injectable fiole,acide tranexamique,ADDED
NA,77701167,TRANEXAMIC ACID INJECTION (acide tranexamique 500 mg par 5 mL solution injectable fiole) EUGIA PHARMA INC.,acide tranexamique 500 mg par 5 mL solution injectable fiole,acide tranexamique,ADDED
