drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"15118","MARKETED","2026-01-09","DORMANT","2025-08-27","02049996"
"87831","MARKETED","2025-11-07","APPROVED","2025-01-16","02393069"
"91274","MARKETED","2025-12-22","APPROVED","2022-10-24","02428261"
"91275","MARKETED","2025-12-22","APPROVED","2022-10-24","02428288"
"91276","MARKETED","2025-12-22","APPROVED","2022-10-24","02428296"
"93375","MARKETED","2026-01-04","APPROVED","2025-03-24","02448068"
"93383","MARKETED","2025-12-19","APPROVED","2025-03-26","02448149"
"94427","MARKETED","2025-10-15","APPROVED","2016-08-30","02457199"
"94428","MARKETED","2025-10-15","APPROVED","2016-08-30","02457202"
"94498","MARKETED","2026-01-12","DORMANT","2017-05-02","02457954"
"98827","MARKETED","2026-01-16","DORMANT","2025-07-23","02498502"
"98828","MARKETED","2026-01-20","DORMANT","2025-07-24","02498510"
"100470","MARKETED","2025-12-22","APPROVED","2021-04-21","02515318"
"101595","MARKETED","2025-12-22","APPROVED","2023-07-19","02526891"
"101596","MARKETED","2025-12-22","APPROVED","2023-07-19","02526905"
"103151","MARKETED","2026-01-10","APPROVED","2023-11-08","02543001"
"103167","MARKETED","2026-01-05","APPROVED","2023-11-17","02543184"
"103168","MARKETED","2026-01-05","APPROVED","2023-11-17","02543192"
"103187","MARKETED","2026-01-06","APPROVED","2023-11-23","02543400"
"103755","MARKETED","2025-12-18","APPROVED","2024-06-14","02548704"
"103756","MARKETED","2025-12-18","APPROVED","2024-06-14","02548712"
"103757","MARKETED","2025-12-18","APPROVED","2024-06-14","02548720"
"103758","MARKETED","2025-12-19","APPROVED","2024-06-14","02548739"
"103804","MARKETED","2025-11-03","APPROVED","2024-06-26","02549174"
"103805","MARKETED","2025-11-03","APPROVED","2024-06-27","02549182"
"103972","MARKETED","2026-01-20","APPROVED","2024-08-28","02550962"
"104072","MARKETED","2025-10-15","APPROVED","2024-09-20","02552027"
"104148","MARKETED","2026-01-15","APPROVED","2024-10-10","02552515"
"104150","MARKETED","2026-01-15","APPROVED","2024-10-10","02552531"
"104229","MARKETED","2025-11-10","APPROVED","2024-11-29","02553341"
"104244","MARKETED","2025-11-27","APPROVED","2024-11-26","02553511"
"104264","MARKETED","2025-12-30","APPROVED","2024-12-06","02553724"
"104278","MARKETED","2025-12-29","APPROVED","2024-12-11","02553880"
"104292","MARKETED","2026-01-28","APPROVED","2024-12-13","02554038"
"104330","MARKETED","2026-01-26","APPROVED","2025-01-14","02554445"
"104331","MARKETED","2026-01-26","APPROVED","2025-01-14","02554453"
