drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"3297","MARKETED","2025-01-03","APPROVED","2025-01-03","00455458"
"3312","MARKETED","2025-01-03","APPROVED","2025-01-03","00455431"
"3724","MARKETED","2025-01-03","APPROVED","2025-01-03","00455423"
"6248","MARKETED","2025-01-03","APPROVED","2025-01-03","00651583"
"6249","MARKETED","2025-01-03","APPROVED","2025-01-03","00651591"
"62056","MARKETED","2025-01-03","APPROVED","2025-01-03","02238628"
"62057","MARKETED","2025-01-03","APPROVED","2025-01-03","02238629"
"62060","MARKETED","2025-01-03","APPROVED","2025-01-03","02238632"
"75803","MARKETED","2026-01-28","DORMANT","2025-07-02","02272512"
"87879","MARKETED","2026-06-26","DORMANT","2026-01-24","02393573"
"92792","MARKETED","2026-02-19","APPROVED","2026-02-19","02443295"
"97486","MARKETED","2025-11-11","DORMANT","2025-07-30","02484560"
"99111","MARKETED","2026-06-02","APPROVED","2020-07-03","02501481"
"100285","MARKETED","2026-07-09","APPROVED","2021-03-15","02513676"
"102426","MARKETED","2026-07-02","APPROVED","2023-02-10","02535408"
"102627","MARKETED","2026-07-02","APPROVED","2024-06-21","02537567"
"102628","MARKETED","2026-07-02","APPROVED","2024-06-21","02537575"
"102629","MARKETED","2026-07-02","APPROVED","2024-06-21","02537583"
"102630","MARKETED","2026-07-02","APPROVED","2024-06-21","02537591"
"102631","MARKETED","2026-07-02","APPROVED","2024-06-21","02537605"
"102632","MARKETED","2026-07-02","APPROVED","2024-06-21","02537613"
"102991","MARKETED","2026-05-29","APPROVED","2025-01-24","02541262"
"103116","MARKETED","2026-06-10","APPROVED","2026-04-24","02542625"
"103740","MARKETED","2025-01-15","APPROVED","2024-06-10","02548542"
"103833","MARKETED","2026-06-25","APPROVED","2024-07-05","02549492"
"103933","MARKETED","2026-07-14","APPROVED","2024-08-07","02550520"
"103934","MARKETED","2026-07-14","APPROVED","2024-08-07","02550539"
"103935","MARKETED","2026-07-14","APPROVED","2024-08-07","02550547"
"103980","MARKETED","2026-06-26","APPROVED","2024-08-22","02551047"
"104099","MARKETED","2026-06-26","APPROVED","2024-10-04","02552310"
"104100","MARKETED","2026-06-30","APPROVED","2024-10-04","02552329"
"104187","MARKETED","2026-07-17","APPROVED","2024-11-06","02552914"
"104209","MARKETED","2025-08-25","APPROVED","2024-11-15","02553139"
"104279","MARKETED","2025-12-08","APPROVED","2024-12-11","02553899"
"104324","MARKETED","2026-07-13","APPROVED","2025-01-08","02554380"
"104327","MARKETED","2026-06-05","APPROVED","2025-01-08","02554410"
"104336","MARKETED","2026-07-13","APPROVED","2025-01-13","02554526"
"104371","MARKETED","2026-06-05","APPROVED","2025-01-22","02554925"
"104379","MARKETED","2026-06-05","APPROVED","2025-01-23","02554984"
"104462","MARKETED","2026-07-29","APPROVED","2025-03-03","02555891"
"104476","MARKETED","2025-12-10","APPROVED","2025-03-06","02556049"
"104477","MARKETED","2026-01-05","APPROVED","2025-03-06","02556057"
"104521","MARKETED","2026-06-05","APPROVED","2025-03-27","02556529"
"106247","MARKETED","2026-06-15","APPROVED","2025-07-09","02559307"
"106284","MARKETED","2026-07-14","APPROVED","2025-07-23","02559714"
"106329","MARKETED","2026-07-24","APPROVED","2025-08-18","02560216"
"106330","MARKETED","2026-07-24","APPROVED","2025-08-18","02560224"
"106364","MARKETED","2026-07-24","APPROVED","2025-08-19","02560593"
"106365","MARKETED","2026-07-24","APPROVED","2025-08-19","02560607"
"106366","MARKETED","2026-07-24","APPROVED","2025-08-19","02560615"
"106377","MARKETED","2026-07-05","APPROVED","2025-08-26","02560739"
"106382","MARKETED","2026-07-16","APPROVED","2025-09-08","02560798"
"106383","MARKETED","2026-07-16","APPROVED","2025-09-08","02560801"
"106407","MARKETED","2026-06-23","APPROVED","2025-09-18","02561077"
"106408","MARKETED","2026-06-23","APPROVED","2025-09-18","02561085"
"106409","MARKETED","2026-06-23","APPROVED","2025-09-18","02561093"
"106410","MARKETED","2026-06-23","APPROVED","2025-09-18","02561107"
"106431","MARKETED","2026-01-19","APPROVED","2025-09-23","02561344"
"106438","MARKETED","2026-05-15","APPROVED","2025-09-26","02561417"
"106453","MARKETED","2026-07-02","APPROVED","2025-10-02","02561573"
"106455","MARKETED","2026-06-18","APPROVED","2025-11-07","02561603"
"106468","MARKETED","2026-07-13","APPROVED","2025-10-06","02561743"
"106469","MARKETED","2026-07-13","APPROVED","2025-10-06","02561751"
"106479","MARKETED","2026-07-13","APPROVED","2025-10-07","02561867"
"106505","MARKETED","2026-07-09","APPROVED","2025-10-16","02562154"
"106506","MARKETED","2026-07-09","APPROVED","2025-10-16","02562162"
"106507","MARKETED","2026-07-09","APPROVED","2025-10-16","02562170"
"106520","MARKETED","2026-06-25","APPROVED","2025-10-21","02562316"
"106522","MARKETED","2026-07-06","APPROVED","2025-10-24","02562332"
"106523","MARKETED","2026-07-06","APPROVED","2025-10-24","02562340"
"106571","MARKETED","2026-07-01","APPROVED","2025-11-14","02562863"
"106572","MARKETED","2026-07-01","APPROVED","2025-11-14","02562871"
"106573","MARKETED","2026-07-01","APPROVED","2025-11-14","02562898"
"106574","MARKETED","2026-07-01","APPROVED","2025-11-14","02562901"
"106627","MARKETED","2026-07-17","APPROVED","2025-12-05","02563495"
"106636","MARKETED","2026-06-15","APPROVED","2025-12-05","02563592"
"106675","MARKETED","2026-06-15","APPROVED","2026-02-12","02564017"
"106682","MARKETED","2026-03-06","APPROVED","2025-12-19","02564092"
"106703","MARKETED","2026-07-02","APPROVED","2026-01-02","02564327"
"106722","MARKETED","2026-07-21","APPROVED","2026-01-09","02564521"
"106723","MARKETED","2026-07-21","APPROVED","2026-01-09","02564548"
"106817","MARKETED","2026-06-11","APPROVED","2026-02-05","02565587"
"106839","MARKETED","2026-07-23","APPROVED","2026-02-13","02565838"
"106840","MARKETED","2026-07-23","APPROVED","2026-02-13","02565846"
"106895","MARKETED","2026-07-06","APPROVED","2026-03-05","02566443"
"106926","MARKETED","2026-07-21","APPROVED","2026-03-18","02566788"
"106975","MARKETED","2026-07-22","APPROVED","2026-04-10","02567334"
"106990","MARKETED","2026-07-13","APPROVED","2026-04-15","02567490"
"106991","MARKETED","2026-07-13","APPROVED","2026-04-15","02567504"
"106992","MARKETED","2026-07-13","APPROVED","2026-04-15","02567512"
"106993","MARKETED","2026-07-13","APPROVED","2026-04-15","02567520"
"106994","MARKETED","2026-07-13","APPROVED","2026-04-15","02567539"
"107011","MARKETED","2026-07-03","APPROVED","2026-04-30","02567725"
"107119","MARKETED","2026-07-17","APPROVED","2026-06-15","02568926"
"107120","MARKETED","2026-07-17","APPROVED","2026-06-15","02568934"
"934","CANCELLED POST MARKET","2026-05-28","MARKETED","2025-05-15","00001147"
"1403","CANCELLED POST MARKET","2026-07-17","MARKETED","2006-02-13","00028606"
"2145","CANCELLED POST MARKET","2026-07-17","MARKETED","2009-02-03","00285455"
"4792","CANCELLED POST MARKET","2026-07-29","DORMANT","2019-08-01","00316288"
"5704","CANCELLED POST MARKET","2026-07-29","DORMANT","2019-08-01","00582654"
"5984","CANCELLED POST MARKET","2026-07-31","DORMANT","2017-08-04","00616958"
"6261","CANCELLED POST MARKET","2026-07-29","DORMANT","2020-07-28","00623571"
"6262","CANCELLED POST MARKET","2026-07-29","DORMANT","2018-07-27","00626112"
"7403","CANCELLED POST MARKET","2026-06-01","DORMANT","2018-07-20","00712876"
"7404","CANCELLED POST MARKET","2026-06-01","DORMANT","2021-07-19","00712884"
"10177","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","00788422"
"11880","CANCELLED POST MARKET","2026-06-25","DORMANT","2025-05-08","00704423"
"12403","CANCELLED POST MARKET","2025-04-11","MARKETED","1992-12-31","01962086"
"12406","CANCELLED POST MARKET","2025-06-05","MARKETED","1992-12-31","01962078"
"13635","CANCELLED POST MARKET","2025-12-15","MARKETED","2020-05-20","01938126"
"13786","CANCELLED POST MARKET","2025-12-01","MARKETED","1993-12-31","02025426"
"14265","CANCELLED POST MARKET","2026-03-05","MARKETED","2011-01-08","02025248"
"14266","CANCELLED POST MARKET","2026-03-13","MARKETED","2011-01-08","02024268"
"14459","CANCELLED POST MARKET","2026-03-20","MARKETED","2011-01-08","02024284"
"14491","CANCELLED POST MARKET","2026-07-29","DORMANT","2019-08-01","02020793"
"16118","CANCELLED POST MARKET","2026-07-03","MARKETED","2025-12-01","02041464"
"16226","CANCELLED POST MARKET","2026-07-31","MARKETED","2006-07-19","02091100"
"17817","CANCELLED POST MARKET","2026-07-03","MARKETED","2025-12-01","02041456"
"18835","CANCELLED POST MARKET","2026-07-17","MARKETED","2008-01-29","02162849"
"19534","CANCELLED POST MARKET","2022-09-27","MARKETED","2013-04-13","02108135"
"19625","CANCELLED POST MARKET","2026-07-30","MARKETED","2013-04-23","02099748"
"20312","CANCELLED POST MARKET","2026-07-23","MARKETED","2004-11-22","02186926"
"35795","CANCELLED POST MARKET","2020-01-17","MARKETED","2018-05-02","02194163"
"46758","CANCELLED POST MARKET","2026-07-17","DORMANT","2017-08-03","01983873"
"52517","CANCELLED PRE MARKET","2026-07-29","APPROVED","1997-08-28","02233029"
"60571","CANCELLED POST MARKET","2025-01-28","MARKETED","2013-01-03","02237250"
"63107","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02239636"
"63111","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02239639"
"63447","CANCELLED POST MARKET","2026-07-31","MARKETED","2005-09-21","02239944"
"63584","CANCELLED POST MARKET","2024-10-29","MARKETED","2022-12-08","02240073"
"64191","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02240618"
"64545","CANCELLED PRE MARKET","2026-07-29","APPROVED","1999-09-20","02240953"
"65421","CANCELLED PRE MARKET","2026-07-30","APPROVED","2007-05-10","02241758"
"66341","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02242570"
"67048","CANCELLED POST MARKET","2024-08-21","MARKETED","2001-02-21","02243172"
"67389","CANCELLED POST MARKET","2026-07-08","DORMANT","2024-07-30","02243478"
"68279","CANCELLED PRE MARKET","2026-06-22","APPROVED","2015-04-02","02244312"
"69421","CANCELLED PRE MARKET","2026-07-30","APPROVED","2011-01-19","02245382"
"70099","CANCELLED PRE MARKET","2026-07-30","APPROVED","2007-05-08","02245973"
"71195","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02246966"
"71630","CANCELLED POST MARKET","2026-07-31","MARKETED","2018-05-23","02247385"
"72035","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02247749"
"73434","CANCELLED PRE MARKET","2026-07-29","APPROVED","2004-04-05","02249502"
"73447","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02249669"
"73513","CANCELLED POST MARKET","2026-04-02","MARKETED","2009-06-18","02250322"
"73994","CANCELLED POST MARKET","2024-03-20","MARKETED","2019-01-31","02254786"
"74607","CANCELLED POST MARKET","2026-07-23","MARKETED","2004-12-16","02260638"
"74760","CANCELLED POST MARKET","2022-07-22","DORMANT","2022-07-22","02262215"
"74931","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02263904"
"75421","CANCELLED POST MARKET","2024-07-23","DORMANT","2024-07-23","02268817"
"75730","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02271761"
"75731","CANCELLED POST MARKET","2026-07-29","DORMANT","2017-08-04","02271788"
"75762","CANCELLED POST MARKET","2026-04-11","DORMANT","2017-04-10","02272091"
"76813","CANCELLED POST MARKET","2026-06-30","DORMANT","2017-08-02","02282496"
"76972","CANCELLED PRE MARKET","2026-07-30","APPROVED","2011-01-27","02284170"
"77349","CANCELLED POST MARKET","2026-07-31","MARKETED","2016-09-23","02288109"
"77535","CANCELLED PRE MARKET","2026-07-29","APPROVED","2006-12-20","02290049"
"77957","CANCELLED POST MARKET","2026-07-31","MARKETED","2025-03-20","02294222"
"78176","CANCELLED POST MARKET","2026-07-31","MARKETED","2007-09-14","02296446"
"78528","CANCELLED POST MARKET","2026-07-31","MARKETED","2007-10-17","02299933"
"78529","CANCELLED POST MARKET","2026-07-31","MARKETED","2007-10-17","02299941"
"78530","CANCELLED POST MARKET","2026-07-31","MARKETED","2007-10-17","02299968"
"78531","CANCELLED POST MARKET","2026-07-31","MARKETED","2007-10-17","02299976"
"79066","CANCELLED POST MARKET","2025-09-19","MARKETED","2015-02-10","02305178"
"79242","CANCELLED POST MARKET","2026-07-31","MARKETED","2008-03-11","02306727"
"79665","CANCELLED POST MARKET","2026-07-31","MARKETED","2025-03-25","02311054"
"79976","CANCELLED POST MARKET","2026-07-15","MARKETED","2008-10-28","02314193"
"80131","CANCELLED POST MARKET","2026-07-29","MARKETED","2009-05-20","02315793"
"80190","CANCELLED POST MARKET","2024-02-15","MARKETED","2018-06-11","02316390"
"80191","CANCELLED POST MARKET","2025-04-24","MARKETED","2018-06-11","02316404"
"80192","CANCELLED POST MARKET","2025-05-15","MARKETED","2018-06-11","02316412"
"80802","CANCELLED POST MARKET","2026-07-31","MARKETED","2020-10-20","02322579"
"81001","CANCELLED POST MARKET","2026-07-31","MARKETED","2009-07-21","02324563"
"81002","CANCELLED POST MARKET","2026-07-31","MARKETED","2009-07-21","02324571"
"81003","CANCELLED POST MARKET","2026-07-31","MARKETED","2009-07-21","02324598"
"81004","CANCELLED POST MARKET","2026-07-31","MARKETED","2009-07-21","02324601"
"81284","CANCELLED POST MARKET","2026-07-30","MARKETED","2020-09-18","02327538"
"82422","CANCELLED POST MARKET","2026-05-31","MARKETED","2010-04-09","02338572"
"83316","CANCELLED POST MARKET","2026-07-17","DORMANT","2018-05-16","02347792"
"83566","CANCELLED POST MARKET","2026-07-23","DORMANT","2023-03-22","02350459"
"83567","CANCELLED POST MARKET","2026-04-08","MARKETED","2017-03-01","02350467"
"83669","CANCELLED POST MARKET","2024-06-05","MARKETED","2015-03-25","02351420"
"83670","CANCELLED POST MARKET","2024-12-03","MARKETED","2015-03-25","02351439"
"83671","CANCELLED POST MARKET","2025-11-21","MARKETED","2015-03-25","02351447"
"83827","CANCELLED POST MARKET","2026-07-23","DORMANT","2022-07-19","02353040"
"83828","CANCELLED POST MARKET","2026-07-23","DORMANT","2022-07-19","02353059"
"84332","CANCELLED POST MARKET","2026-07-31","MARKETED","2012-04-16","02358263"
"84533","CANCELLED POST MARKET","2026-07-29","DORMANT","2018-07-27","02360365"
"84539","CANCELLED POST MARKET","2026-07-29","DORMANT","2018-07-27","02360446"
"84690","CANCELLED POST MARKET","2026-06-30","DORMANT","2017-09-14","02361868"
"84691","CANCELLED POST MARKET","2026-06-30","DORMANT","2017-09-14","02361876"
"85962","CANCELLED PRE MARKET","2026-07-14","APPROVED","2011-10-25","02374412"
"86019","CANCELLED POST MARKET","2025-11-21","MARKETED","2016-01-06","02374846"
"86020","CANCELLED POST MARKET","2024-12-10","MARKETED","2016-01-06","02374854"
"86021","CANCELLED POST MARKET","2026-01-09","MARKETED","2016-01-06","02374862"
"86273","CANCELLED POST MARKET","2020-10-14","MARKETED","2012-01-25","02377144"
"86274","CANCELLED POST MARKET","2020-12-15","MARKETED","2012-01-25","02377152"
"86826","CANCELLED POST MARKET","2026-07-29","DORMANT","2020-07-28","02382415"
"87250","CANCELLED POST MARKET","2026-03-31","MARKETED","2013-01-20","02386925"
"87334","CANCELLED POST MARKET","2026-06-30","MARKETED","2025-09-08","02387751"
"87335","CANCELLED POST MARKET","2026-06-02","MARKETED","2024-01-19","02387778"
"87468","CANCELLED POST MARKET","2026-07-07","MARKETED","2014-11-27","02389177"
"89261","CANCELLED POST MARKET","2026-01-01","DORMANT","2024-07-04","02407892"
"89478","CANCELLED PRE MARKET","2026-07-29","APPROVED","2013-08-08","02410109"
