drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100018","MARKETED","2022-04-20","APPROVED","2021-01-12","02510901"
"100066","MARKETED","2022-05-17","APPROVED","2021-01-27","02511460"
"100090","MARKETED","2022-05-12","APPROVED","2021-01-28","02511711"
"100328","MARKETED","2021-04-01","APPROVED","2021-03-19","02514109"
"100469","MARKETED","2022-04-21","APPROVED","2021-04-21","02515296"
"100483","MARKETED","2022-05-10","APPROVED","2021-04-29","02515423"
"100520","MARKETED","2022-04-13","APPROVED","2021-12-20","02515806"
"100663","MARKETED","2022-05-07","APPROVED","2021-06-21","02517280"
"100677","MARKETED","2022-05-11","APPROVED","2021-06-25","02517353"
"100712","MARKETED","2022-05-03","APPROVED","2021-07-06","02517760"
"100737","MARKETED","2022-04-13","APPROVED","2022-03-07","02518031"
"100806","MARKETED","2022-05-19","APPROVED","2021-08-17","02518767"
"100844","MARKETED","2022-04-28","APPROVED","2021-08-18","02519178"
"100862","MARKETED","2022-04-18","APPROVED","2021-08-26","02519348"
"100883","MARKETED","2022-05-23","APPROVED","2021-08-27","02519585"
"100885","MARKETED","2022-04-27","APPROVED","2021-08-31","02519607"
"100886","MARKETED","2022-04-27","APPROVED","2021-08-31","02519615"
"100887","MARKETED","2022-04-27","APPROVED","2021-08-31","02519623"
"100898","MARKETED","2022-04-27","APPROVED","2021-08-31","02519747"
"100900","MARKETED","2022-04-27","APPROVED","2021-08-31","02519763"
"101006","MARKETED","2022-04-26","APPROVED","2021-10-01","02520869"
"101044","MARKETED","2022-05-12","APPROVED","2021-10-15","02521229"
"101054","MARKETED","2022-04-25","APPROVED","2021-10-18","02521342"
"101055","MARKETED","2022-04-25","APPROVED","2021-10-18","02521350"
"101072","MARKETED","2022-04-29","APPROVED","2021-10-22","02521539"
"101095","MARKETED","2022-05-02","APPROVED","2021-10-26","02521768"
"101096","MARKETED","2022-05-02","APPROVED","2021-10-26","02521776"
"101154","MARKETED","2022-05-03","APPROVED","2021-11-10","02522411"
"101159","MARKETED","2022-04-29","APPROVED","2021-11-16","02522462"
"101188","MARKETED","2022-04-07","APPROVED","2021-11-29","02522772"
"101288","MARKETED","2022-05-17","APPROVED","2021-12-31","02523825"
