drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100038","MARKETED","2021-01-27","APPROVED","2021-01-20","02511150"
"78291","MARKETED","2021-02-02","APPROVED","2018-03-07","02297574"
"87235","MARKETED","2020-12-29","APPROVED","2018-07-17","02386755"
"87236","MARKETED","2020-12-29","APPROVED","2018-07-17","02386763"
"87541","MARKETED","2020-12-29","APPROVED","2018-07-17","02389940"
"87542","MARKETED","2020-12-29","APPROVED","2018-07-17","02389959"
"89210","MARKETED","2015-03-19","DORMANT","2020-11-14","02407418"
"89212","MARKETED","2015-03-19","DORMANT","2020-12-21","02407434"
"91588","MARKETED","2021-01-01","APPROVED","2020-05-15","02431475"
"92062","MARKETED","2021-02-02","DORMANT","2020-08-19","02436299"
"92063","MARKETED","2021-02-02","DORMANT","2020-08-19","02436302"
"92130","MARKETED","2015-03-18","DORMANT","2020-12-23","02436981"
"93947","MARKETED","2021-02-02","APPROVED","2018-03-07","02453061"
"95846","MARKETED","2021-02-08","APPROVED","2018-04-12","02469669"
"97057","MARKETED","2021-01-25","APPROVED","2018-08-10","02480026"
"97516","MARKETED","2021-02-01","APPROVED","2019-01-17","02484889"
"97705","MARKETED","2021-02-01","APPROVED","2019-03-22","02486881"
"97722","MARKETED","2021-01-11","APPROVED","2019-04-05","02487071"
"98214","MARKETED","2021-02-15","APPROVED","2020-11-04","02492156"
"98215","MARKETED","2021-02-15","APPROVED","2020-11-04","02492164"
"98250","MARKETED","2020-11-25","DORMANT","2020-07-27","02492490"
"98424","MARKETED","2020-12-02","APPROVED","2019-11-18","02494205"
"98499","MARKETED","2021-01-31","APPROVED","2019-12-18","02495031"
"98611","MARKETED","2021-01-18","APPROVED","2020-02-11","02496240"
"98620","MARKETED","2021-01-11","APPROVED","2020-02-18","02496313"
"98644","MARKETED","2021-01-18","APPROVED","2020-02-21","02496585"
"98664","MARKETED","2021-01-18","APPROVED","2020-03-02","02496798"
"98665","MARKETED","2021-01-18","APPROVED","2020-03-02","02496801"
"98716","MARKETED","2021-01-18","APPROVED","2020-03-17","02497336"
"98738","MARKETED","2021-02-04","APPROVED","2020-03-24","02497557"
"98811","MARKETED","2021-02-08","APPROVED","2020-04-24","02498332"
"98812","MARKETED","2021-02-08","APPROVED","2020-04-24","02498340"
"98813","MARKETED","2021-02-08","APPROVED","2020-04-24","02498359"
"98814","MARKETED","2021-02-08","APPROVED","2020-04-24","02498367"
"98980","MARKETED","2021-02-15","APPROVED","2020-06-15","02500094"
"98981","MARKETED","2021-02-15","APPROVED","2020-06-15","02500108"
"98982","MARKETED","2021-02-15","APPROVED","2020-06-15","02500116"
