drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100002","MARKETED","2022-08-17","APPROVED","2021-01-11","02510839"
"100055","MARKETED","2022-06-02","APPROVED","2021-07-20","02511339"
"100110","MARKETED","2022-07-18","APPROVED","2021-01-29","02511932"
"100225","MARKETED","2021-08-01","APPROVED","2021-02-26","02513013"
"100258","MARKETED","2021-08-01","APPROVED","2021-03-05","02513323"
"100325","MARKETED","2022-07-28","APPROVED","2021-03-18","02514079"
"100459","MARKETED","2021-11-18","APPROVED","2021-04-16","02515202"
"100615","MARKETED","2022-07-27","APPROVED","2021-06-10","02516799"
"100552","MARKETED","2022-08-19","APPROVED","2021-05-27","02516187"
"100616","MARKETED","2022-08-05","APPROVED","2021-06-10","02516802"
"100617","MARKETED","2022-07-25","APPROVED","2021-06-10","02516810"
"100618","MARKETED","2022-07-26","APPROVED","2021-06-10","02516829"
"100620","MARKETED","2022-07-26","APPROVED","2021-06-10","02516845"
"100780","MARKETED","2021-08-23","APPROVED","2021-07-27","02518481"
"100817","MARKETED","2022-06-07","APPROVED","2021-08-05","02518880"
"101066","MARKETED","2022-08-30","APPROVED","2021-10-19","02521474"
"101067","MARKETED","2022-08-30","APPROVED","2021-10-19","02521482"
"101073","MARKETED","2022-08-11","APPROVED","2021-10-25","02521547"
"101218","MARKETED","2022-08-09","APPROVED","2021-12-10","02523116"
"101220","MARKETED","2022-04-20","APPROVED","2021-12-07","02523132"
"101335","MARKETED","2022-07-20","APPROVED","2022-01-28","02524317"
"101336","MARKETED","2022-07-20","APPROVED","2022-01-28","02524325"
"101358","MARKETED","2022-08-23","APPROVED","2022-01-25","02524562"
"101359","MARKETED","2022-08-23","APPROVED","2022-01-25","02524570"
"101360","MARKETED","2022-08-23","APPROVED","2022-01-25","02524589"
"101381","MARKETED","2022-08-05","APPROVED","2022-02-25","02524791"
"101438","MARKETED","2022-03-31","APPROVED","2022-02-17","02525364"
"101465","MARKETED","2022-06-04","APPROVED","2022-03-01","02525658"
"101468","MARKETED","2022-08-04","APPROVED","2022-03-04","02525674"
"101469","MARKETED","2022-08-04","APPROVED","2022-03-04","02525682"
"101470","MARKETED","2022-08-04","APPROVED","2022-03-04","02525690"
"101471","MARKETED","2022-08-04","APPROVED","2022-03-04","02525704"
"101472","MARKETED","2022-08-04","APPROVED","2022-03-04","02525712"
"101643","MARKETED","2022-08-05","APPROVED","2022-05-16","02527375"
"101673","MARKETED","2022-07-14","APPROVED","2022-06-01","02527685"
"101675","MARKETED","2022-07-29","APPROVED","2022-06-10","02527707"
"101851","MARKETED","2022-08-17","APPROVED","2022-07-15","02529297"
"21753","MARKETED","1998-10-01","DORMANT","2022-06-15","01931598"
"92295","MARKETED","2022-08-25","APPROVED","2015-03-13","02438577"
"94551","MARKETED","2022-07-13","APPROVED","2016-10-17","02458403"
"95153","MARKETED","2022-01-04","APPROVED","2017-04-27","02463474"
"95223","MARKETED","2022-01-01","APPROVED","2017-05-12","02464071"
"95938","MARKETED","2022-01-01","APPROVED","2017-11-30","02470403"
"98313","MARKETED","2022-07-27","APPROVED","2019-10-11","02493160"
"98668","MARKETED","2022-07-21","APPROVED","2020-03-05","02496836"
"98669","MARKETED","2022-07-21","APPROVED","2020-03-05","02496844"
"99140","MARKETED","2022-08-01","APPROVED","2020-07-09","02501791"
"99511","MARKETED","2022-01-07","APPROVED","2020-09-28","02505746"
"99521","MARKETED","2022-08-25","APPROVED","2020-09-30","02505835"
"99756","MARKETED","2022-08-25","APPROVED","2020-11-18","02508192"
"99983","MARKETED","2022-08-18","APPROVED","2021-01-07","02510634"
"100112","CANCELLED PRE MARKET","2022-08-17","APPROVED","2021-01-29","02511959"
"100195","CANCELLED PRE MARKET","2022-07-29","APPROVED","2021-02-23","02512688"
"100196","CANCELLED PRE MARKET","2022-07-29","APPROVED","2021-02-23","02512696"
"100197","CANCELLED PRE MARKET","2022-07-29","APPROVED","2021-02-23","02512718"
"100198","CANCELLED PRE MARKET","2022-07-29","APPROVED","2021-02-23","02512726"
"100456","CANCELLED PRE MARKET","2022-08-24","APPROVED","2021-04-15","02515164"
"100480","CANCELLED PRE MARKET","2022-08-26","APPROVED","2021-04-23","02515393"
"100569","CANCELLED PRE MARKET","2022-08-24","APPROVED","2021-05-27","02516330"
"100916","CANCELLED PRE MARKET","2022-08-15","APPROVED","2021-09-02","02519925"
"101071","CANCELLED PRE MARKET","2022-08-17","APPROVED","2021-10-19","02521520"
"16698","CANCELLED POST MARKET","2022-08-08","MARKETED","2020-03-30","02068419"
"18799","CANCELLED POST MARKET","2021-12-21","MARKETED","2004-04-26","02160366"
"19667","CANCELLED POST MARKET","2022-08-22","MARKETED","2009-02-03","00585092"
"2142","CANCELLED POST MARKET","2022-07-27","DORMANT","2021-04-06","00328219"
"37183","CANCELLED POST MARKET","2022-08-22","MARKETED","1997-01-09","02218836"
"4008","CANCELLED POST MARKET","2022-07-27","DORMANT","2021-04-06","00513997"
"4494","CANCELLED POST MARKET","2022-06-08","MARKETED","2004-05-29","00537160"
"60953","CANCELLED PRE MARKET","2022-08-03","APPROVED","1998-03-09","02237614"
"61179","CANCELLED POST MARKET","2022-08-25","MARKETED","2002-11-29","02237820"
"61685","CANCELLED POST MARKET","2020-01-08","MARKETED","2002-11-26","02238288"
