drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100103","MARKETED","2024-08-06","APPROVED","2021-02-01","02511843"
"100691","MARKETED","2024-06-22","APPROVED","2021-06-28","02517515"
"101462","MARKETED","2024-08-12","APPROVED","2022-03-04","02525615"
"101589","MARKETED","2024-01-30","APPROVED","2022-04-22","02526859"
"101590","MARKETED","2024-01-30","APPROVED","2022-04-22","02526832"
"101592","MARKETED","2024-01-30","APPROVED","2022-04-22","02526867"
"101695","MARKETED","2024-08-14","APPROVED","2022-06-02","02527774"
"101696","MARKETED","2024-08-14","APPROVED","2022-06-02","02527782"
"101697","MARKETED","2024-08-14","APPROVED","2022-06-02","02527790"
"101726","MARKETED","2024-08-22","APPROVED","2024-03-06","02527995"
"101727","MARKETED","2024-08-22","APPROVED","2024-03-06","02528002"
"101728","MARKETED","2024-08-22","APPROVED","2024-03-06","02528010"
"101799","MARKETED","2024-08-12","APPROVED","2022-07-08","02528800"
"101800","MARKETED","2024-08-19","APPROVED","2022-07-08","02528819"
"101801","MARKETED","2024-08-19","APPROVED","2022-07-08","02528827"
"101968","MARKETED","2024-08-02","APPROVED","2022-09-06","02530481"
"101969","MARKETED","2024-08-02","APPROVED","2022-09-06","02530503"
"101970","MARKETED","2024-08-02","APPROVED","2022-09-06","02530511"
"102038","MARKETED","2024-08-06","APPROVED","2022-09-22","02531224"
"102373","MARKETED","2024-08-16","APPROVED","2023-01-31","02534835"
"102863","MARKETED","2023-08-14","APPROVED","2023-07-21","02539918"
"102864","MARKETED","2023-08-14","APPROVED","2023-07-21","02539926"
"102979","MARKETED","2024-02-29","APPROVED","2023-09-07","02541122"
"102980","MARKETED","2024-03-11","APPROVED","2023-09-07","02541130"
"102981","MARKETED","2024-02-29","APPROVED","2023-09-07","02541149"
"102983","MARKETED","2024-02-29","APPROVED","2023-09-07","02541165"
"102986","MARKETED","2024-04-08","APPROVED","2023-09-07","02541203"
"103027","MARKETED","2024-08-19","APPROVED","2023-09-21","02541637"
"103043","MARKETED","2024-08-07","APPROVED","2023-09-22","02541815"
"103052","MARKETED","2024-08-20","APPROVED","2023-09-29","02541912"
