drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"16656","MARKETED","2026-05-13","DORMANT","2026-02-01","02125250"
"74506","MARKETED","2026-05-13","DORMANT","2026-01-22","02259796"
"74507","MARKETED","2026-05-13","DORMANT","2026-01-22","02259818"
"83851","MARKETED","2026-05-14","DORMANT","2024-10-24","02353318"
"83852","MARKETED","2026-05-14","DORMANT","2024-03-28","02353326"
"92663","MARKETED","2026-05-25","DORMANT","2023-06-07","02442272"
"97767","MARKETED","2026-05-11","APPROVED","2022-09-20","02487519"
"97768","MARKETED","2026-05-12","APPROVED","2022-09-20","02487527"
"99746","MARKETED","2026-05-05","DORMANT","2026-02-21","02508109"
"100015","MARKETED","2026-05-21","DORMANT","2026-01-21","02510871"
"101414","MARKETED","2026-05-05","APPROVED","2022-02-11","02525127"
"101415","MARKETED","2026-05-05","APPROVED","2022-02-11","02525135"
"101416","MARKETED","2026-05-05","APPROVED","2022-02-11","02525143"
"101417","MARKETED","2026-05-05","APPROVED","2022-02-11","02525151"
"101423","MARKETED","2026-05-04","APPROVED","2022-02-16","02525224"
"101424","MARKETED","2026-05-04","APPROVED","2022-02-16","02525232"
"101425","MARKETED","2026-05-04","APPROVED","2022-02-16","02525240"
"101426","MARKETED","2026-05-04","APPROVED","2022-02-16","02525259"
"102387","MARKETED","2026-05-11","APPROVED","2025-11-04","02534983"
"102388","MARKETED","2026-05-11","APPROVED","2025-11-04","02534991"
"102389","MARKETED","2026-05-11","APPROVED","2025-11-04","02535009"
"102427","MARKETED","2026-03-31","APPROVED","2023-02-13","02535416"
"102481","MARKETED","2026-05-21","APPROVED","2023-03-09","02535998"
"102482","MARKETED","2026-05-21","APPROVED","2023-03-09","02536005"
"102767","MARKETED","2026-05-01","APPROVED","2023-06-28","02539004"
"102768","MARKETED","2026-05-01","APPROVED","2023-06-28","02539012"
"102769","MARKETED","2026-05-01","APPROVED","2023-06-28","02539020"
"102770","MARKETED","2026-05-01","APPROVED","2023-06-28","02539039"
"102913","MARKETED","2026-04-12","APPROVED","2025-10-27","02540436"
"102914","MARKETED","2026-04-12","APPROVED","2025-10-30","02540444"
"102939","MARKETED","2026-04-12","APPROVED","2025-10-27","02540711"
"102940","MARKETED","2026-04-12","APPROVED","2025-10-30","02540738"
"103109","MARKETED","2026-05-13","APPROVED","2023-10-23","02542560"
"103190","MARKETED","2026-05-26","APPROVED","2023-12-08","02543435"
"103995","MARKETED","2026-05-08","APPROVED","2024-08-22","02551217"
"104139","MARKETED","2026-04-20","APPROVED","2024-10-09","02552442"
"104208","MARKETED","2026-05-19","APPROVED","2024-11-13","02553120"
"106017","MARKETED","2026-04-29","APPROVED","2026-04-14","02556782"
"106047","MARKETED","2026-05-19","APPROVED","2025-04-24","02557126"
"106048","MARKETED","2026-05-19","APPROVED","2025-04-24","02557134"
"106049","MARKETED","2026-05-19","APPROVED","2025-04-24","02557142"
"106179","MARKETED","2026-05-12","APPROVED","2025-06-19","02558556"
"106180","MARKETED","2026-05-12","APPROVED","2025-06-19","02558564"
"106242","MARKETED","2026-05-22","APPROVED","2025-07-15","02559250"
"106243","MARKETED","2026-05-22","APPROVED","2025-07-15","02559269"
"106244","MARKETED","2026-05-20","APPROVED","2025-07-15","02559277"
"106245","MARKETED","2026-05-22","APPROVED","2025-07-15","02559285"
"106246","MARKETED","2026-05-22","APPROVED","2025-07-15","02559293"
"106292","MARKETED","2026-05-20","APPROVED","2025-07-28","02559803"
"106293","MARKETED","2026-05-20","APPROVED","2025-07-28","02559811"
"106294","MARKETED","2026-05-20","APPROVED","2025-07-28","02559838"
"106295","MARKETED","2026-05-20","APPROVED","2025-07-28","02559846"
"106316","MARKETED","2026-04-29","APPROVED","2025-08-05","02560070"
"106317","MARKETED","2026-04-29","APPROVED","2025-08-05","02560089"
"106318","MARKETED","2026-04-29","APPROVED","2025-08-01","02560097"
"106429","MARKETED","2026-05-12","APPROVED","2025-10-29","02561328"
"106430","MARKETED","2026-05-12","APPROVED","2025-10-29","02561336"
"106443","MARKETED","2026-05-08","APPROVED","2025-09-26","02561476"
"106444","MARKETED","2026-04-14","APPROVED","2025-09-26","02561484"
"106452","MARKETED","2026-04-30","APPROVED","2025-10-03","02561565"
"106478","MARKETED","2026-05-12","APPROVED","2025-10-07","02561859"
"106485","MARKETED","2026-05-11","APPROVED","2025-10-16","02561921"
"106486","MARKETED","2026-05-11","APPROVED","2025-10-16","02561948"
"106490","MARKETED","2026-04-17","APPROVED","2025-10-14","02561980"
"106491","MARKETED","2026-04-17","APPROVED","2025-10-14","02561999"
"106532","MARKETED","2026-05-06","APPROVED","2025-10-29","02562448"
"106579","MARKETED","2026-05-11","APPROVED","2025-11-18","02562960"
"106599","MARKETED","2026-04-30","APPROVED","2025-12-04","02563185"
"106600","MARKETED","2026-04-30","APPROVED","2025-12-04","02563193"
"106601","MARKETED","2026-04-30","APPROVED","2025-12-04","02563207"
"106602","MARKETED","2026-04-30","APPROVED","2025-12-04","02563215"
"106622","MARKETED","2026-04-24","APPROVED","2026-01-29","02563444"
"106652","MARKETED","2026-04-24","APPROVED","2025-12-12","02563770"
"106653","MARKETED","2026-04-24","APPROVED","2025-12-12","02563789"
"106654","MARKETED","2026-04-24","APPROVED","2025-12-12","02563797"
"106724","MARKETED","2026-05-29","APPROVED","2026-01-13","02564556"
"106725","MARKETED","2026-05-29","APPROVED","2026-01-13","02564564"
