drug_code,drug_identification_number,current_brand_name,previous_brand_name
"83549","02350270","PRO-FINASTERIDE","FINASTERIDE"
"84234","02357216","JAMP BICALUTAMIDE","JAMP-BICALUTAMIDE"
"87098","02385341","METFORMIN","METFORMIN FC"
"87099","02385368","METFORMIN","METFORMIN FC"
"92774","02443163","MEDLINE SPECTRUM ADVANCED ANTIBACTERIAL LOTION SOAP","ALOE-CARE ANTIBACTERIAL LOTION SOAP, BENZALKONIUM CHLORIDE LOTION 0.13% W/W"
"96816","02477610","ALTA-AZITHROMYCIN","AZITHROMYCIN"
